regime,model,size,arm,favorable_corner,makespan
E3_c2,batched,4,HC_LI,LC_HI,82.0
E3_c2,batched,4,HC_LI,LC_HI,106.0
E3_c2,batched,4,HC_LI,LC_HI,101.0
E3_c2,batched,4,HC_LI,LC_HI,126.0
E3_c2,batched,4,HC_LI,LC_HI,87.0
E3_c2,batched,4,HC_LI,LC_HI,92.0
E3_c2,batched,4,HC_LI,LC_HI,101.0
E3_c2,batched,4,HC_LI,LC_HI,87.0
E3_c2,batched,4,HC_LI,LC_HI,68.0
E3_c2,batched,4,HC_LI,LC_HI,91.0
E3_c2,batched,4,HC_LI,LC_HI,71.0
E3_c2,batched,4,HC_LI,LC_HI,87.0
E3_c2,batched,4,HC_LI,LC_HI,82.0
E3_c2,batched,4,HC_LI,LC_HI,58.0
E3_c2,batched,4,HC_LI,LC_HI,76.0
E3_c2,batched,4,HC_LI,LC_HI,106.0
E3_c2,batched,4,HC_LI,LC_HI,101.0
E3_c2,batched,4,HC_LI,LC_HI,68.0
E3_c2,batched,4,HC_LI,LC_HI,67.0
E3_c2,batched,4,HC_LI,LC_HI,97.0
E3_c2,batched,4,HC_LI,LC_HI,96.0
E3_c2,batched,4,HC_LI,LC_HI,101.0
E3_c2,batched,4,HC_LI,LC_HI,121.0
E3_c2,batched,4,HC_LI,LC_HI,116.0
E3_c2,batched,4,HC_LI,LC_HI,86.0
E3_c2,batched,4,HC_LI,LC_HI,66.0
E3_c2,batched,4,HC_LI,LC_HI,57.0
E3_c2,batched,4,HC_LI,LC_HI,87.0
E3_c2,batched,4,HC_LI,LC_HI,97.0
E3_c2,batched,4,HC_LI,LC_HI,87.0
E3_c2,batched,4,HC_LI,LC_HI,106.0
E3_c2,batched,4,HC_LI,LC_HI,111.0
E3_c2,batched,4,HC_LI,LC_HI,82.0
E3_c2,batched,4,HC_LI,LC_HI,81.0
E3_c2,batched,4,HC_LI,LC_HI,87.0
E3_c2,batched,4,HC_LI,LC_HI,86.0
E3_c2,batched,4,HC_LI,LC_HI,111.0
E3_c2,batched,4,HC_LI,LC_HI,111.0
E3_c2,batched,4,HC_LI,LC_HI,91.0
E3_c2,batched,4,HC_LI,LC_HI,82.0
E3_c2,batched,4,HC_LI,LC_HI,121.0
E3_c2,batched,4,HC_LI,LC_HI,87.0
E3_c2,batched,4,HC_LI,LC_HI,76.0
E3_c2,batched,4,HC_LI,LC_HI,86.0
E3_c2,batched,4,HC_LI,LC_HI,86.0
E3_c2,batched,4,HC_LI,LC_HI,86.0
E3_c2,batched,4,HC_LI,LC_HI,131.0
E3_c2,batched,4,HC_LI,LC_HI,102.0
E3_c2,batched,4,HC_LI,LC_HI,63.0
E3_c2,batched,4,HC_LI,LC_HI,121.0
E3_c2,batched,4,HC_LI,LC_HI,78.0
E3_c2,batched,4,HC_LI,LC_HI,87.0
E3_c2,batched,4,HC_LI,LC_HI,76.0
E3_c2,batched,4,HC_LI,LC_HI,82.0
E3_c2,batched,4,HC_LI,LC_HI,72.0
E3_c2,batched,4,HC_LI,LC_HI,111.0
E3_c2,batched,4,HC_LI,LC_HI,111.0
E3_c2,batched,4,HC_LI,LC_HI,77.0
E3_c2,batched,4,HC_LI,LC_HI,102.0
E3_c2,batched,4,HC_LI,LC_HI,91.0
E3_c2,batched,4,HC_LI,LC_HI,91.0
E3_c2,batched,4,LC_HI,LC_HI,92.0
E3_c2,batched,4,LC_HI,LC_HI,83.0
E3_c2,batched,4,LC_HI,LC_HI,58.0
E3_c2,batched,4,LC_HI,LC_HI,43.0
E3_c2,batched,4,LC_HI,LC_HI,91.0
E3_c2,batched,4,LC_HI,LC_HI,112.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,34.0
E3_c2,batched,4,LC_HI,LC_HI,92.0
E3_c2,batched,4,LC_HI,LC_HI,73.0
E3_c2,batched,4,LC_HI,LC_HI,97.0
E3_c2,batched,4,LC_HI,LC_HI,67.0
E3_c2,batched,4,LC_HI,LC_HI,101.0
E3_c2,batched,4,LC_HI,LC_HI,106.0
E3_c2,batched,4,LC_HI,LC_HI,53.0
E3_c2,batched,4,LC_HI,LC_HI,127.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,38.0
E3_c2,batched,4,LC_HI,LC_HI,34.0
E3_c2,batched,4,LC_HI,LC_HI,97.0
E3_c2,batched,4,LC_HI,LC_HI,111.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,48.0
E3_c2,batched,4,LC_HI,LC_HI,67.0
E3_c2,batched,4,LC_HI,LC_HI,53.0
E3_c2,batched,4,LC_HI,LC_HI,97.0
E3_c2,batched,4,LC_HI,LC_HI,87.0
E3_c2,batched,4,LC_HI,LC_HI,34.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,87.0
E3_c2,batched,4,LC_HI,LC_HI,53.0
E3_c2,batched,4,LC_HI,LC_HI,53.0
E3_c2,batched,4,LC_HI,LC_HI,57.0
E3_c2,batched,4,LC_HI,LC_HI,97.0
E3_c2,batched,4,LC_HI,LC_HI,91.0
E3_c2,batched,4,LC_HI,LC_HI,63.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,73.0
E3_c2,batched,4,LC_HI,LC_HI,97.0
E3_c2,batched,4,LC_HI,LC_HI,52.0
E3_c2,batched,4,LC_HI,LC_HI,106.0
E3_c2,batched,4,LC_HI,LC_HI,92.0
E3_c2,batched,4,LC_HI,LC_HI,92.0
E3_c2,batched,4,LC_HI,LC_HI,77.0
E3_c2,batched,4,LC_HI,LC_HI,53.0
E3_c2,batched,4,LC_HI,LC_HI,63.0
E3_c2,batched,4,LC_HI,LC_HI,63.0
E3_c2,batched,4,LC_HI,LC_HI,97.0
E3_c2,batched,4,LC_HI,LC_HI,87.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,58.0
E3_c2,batched,4,LC_HI,LC_HI,48.0
E3_c2,batched,4,LC_HI,LC_HI,87.0
E3_c2,batched,4,LC_HI,LC_HI,77.0
E3_c2,batched,4,LC_HI,LC_HI,112.0
E3_c2,batched,4,LC_HI,LC_HI,63.0
E3_c2,batched,4,LC_HI,LC_HI,52.0
E3_c2,batched,4,LC_HI,LC_HI,48.0
E3_c2,batched,4,LC_HI,LC_HI,92.0
E3_c2,batched,4,LC_HI,LC_HI,92.0
E3_c2,batched,4,LC_HI,LC_HI,92.0
E3_c2,batched,4,LC_HI,LC_HI,91.0
E3_c2,batched,4,LC_HI,LC_HI,48.0
E3_c2,batched,4,LC_HI,LC_HI,57.0
E3_c2,batched,4,LC_HI,LC_HI,97.0
E3_c2,batched,4,LC_HI,LC_HI,63.0
E3_c2,batched,4,LC_HI,LC_HI,97.0
E3_c2,batched,4,LC_HI,LC_HI,111.0
E3_c2,batched,4,LC_HI,LC_HI,111.0
E3_c2,batched,4,LC_HI,LC_HI,83.0
E3_c2,batched,4,LC_HI,LC_HI,52.0
E3_c2,batched,4,LC_HI,LC_HI,106.0
E3_c2,batched,4,LC_HI,LC_HI,97.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,34.0
E3_c2,batched,4,LC_HI,LC_HI,68.0
E3_c2,batched,4,LC_HI,LC_HI,67.0
E3_c2,batched,4,LC_HI,LC_HI,58.0
E3_c2,batched,4,LC_HI,LC_HI,91.0
E3_c2,batched,4,LC_HI,LC_HI,73.0
E3_c2,batched,4,LC_HI,LC_HI,97.0
E3_c2,batched,4,LC_HI,LC_HI,77.0
E3_c2,batched,4,LC_HI,LC_HI,97.0
E3_c2,batched,4,LC_HI,LC_HI,101.0
E3_c2,batched,4,LC_HI,LC_HI,112.0
E3_c2,batched,4,LC_HI,LC_HI,68.0
E3_c2,batched,4,LC_HI,LC_HI,101.0
E3_c2,batched,4,LC_HI,LC_HI,102.0
E3_c2,batched,4,LC_HI,LC_HI,92.0
E3_c2,batched,4,LC_HI,LC_HI,97.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,111.0
E3_c2,batched,4,LC_HI,LC_HI,106.0
E3_c2,batched,4,LC_HI,LC_HI,38.0
E3_c2,batched,4,LC_HI,LC_HI,96.0
E3_c2,batched,4,LC_HI,LC_HI,72.0
E3_c2,batched,4,LC_HI,LC_HI,97.0
E3_c2,batched,4,LC_HI,LC_HI,63.0
E3_c2,batched,4,LC_HI,LC_HI,53.0
E3_c2,batched,4,LC_HI,LC_HI,77.0
E3_c2,batched,4,LC_HI,LC_HI,102.0
E3_c2,batched,4,LC_HI,LC_HI,86.0
E3_c2,batched,4,LC_HI,LC_HI,77.0
E3_c2,batched,4,LC_HI,LC_HI,96.0
E3_c2,batched,4,LC_HI,LC_HI,53.0
E3_c2,batched,4,LC_HI,LC_HI,101.0
E3_c2,batched,4,LC_HI,LC_HI,81.0
E3_c2,batched,4,LC_HI,LC_HI,106.0
E3_c2,batched,4,LC_HI,LC_HI,63.0
E3_c2,batched,4,LC_HI,LC_HI,92.0
E3_c2,batched,4,LC_HI,LC_HI,73.0
E3_c2,batched,4,LC_HI,LC_HI,86.0
E3_c2,batched,4,LC_HI,LC_HI,58.0
E3_c2,batched,4,LC_HI,LC_HI,68.0
E3_c2,batched,4,LC_HI,LC_HI,38.0
E3_c2,batched,4,LC_HI,LC_HI,38.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,63.0
E3_c2,batched,4,LC_HI,LC_HI,146.0
E3_c2,batched,4,LC_HI,LC_HI,72.0
E3_c2,batched,4,LC_HI,LC_HI,92.0
E3_c2,batched,4,LC_HI,LC_HI,63.0
E3_c2,batched,4,LC_HI,LC_HI,111.0
E3_c2,batched,4,LC_HI,LC_HI,68.0
E3_c2,batched,4,LC_HI,LC_HI,73.0
E3_c2,batched,4,LC_HI,LC_HI,77.0
E3_c2,batched,4,LC_HI,LC_HI,78.0
E3_c2,batched,4,LC_HI,LC_HI,112.0
E3_c2,batched,4,LC_HI,LC_HI,52.0
E3_c2,batched,4,LC_HI,LC_HI,127.0
E3_c2,batched,4,LC_HI,LC_HI,87.0
E3_c2,batched,4,LC_HI,LC_HI,107.0
E3_c2,batched,4,LC_HI,LC_HI,52.0
E3_c2,batched,4,LC_HI,LC_HI,63.0
E3_c2,batched,4,LC_HI,LC_HI,92.0
E3_c2,batched,4,LC_HI,LC_HI,78.0
E3_c2,batched,4,LC_HI,LC_HI,131.0
E3_c2,batched,4,LC_HI,LC_HI,73.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,53.0
E3_c2,batched,4,LC_HI,LC_HI,136.0
E3_c2,batched,4,LC_HI,LC_HI,58.0
E3_c2,batched,4,LC_HI,LC_HI,73.0
E3_c2,batched,4,LC_HI,LC_HI,86.0
E3_c2,batched,4,LC_HI,LC_HI,91.0
E3_c2,batched,4,LC_HI,LC_HI,73.0
E3_c2,batched,4,LC_HI,LC_HI,53.0
E3_c2,batched,4,LC_HI,LC_HI,106.0
E3_c2,batched,4,LC_HI,LC_HI,78.0
E3_c2,batched,4,LC_HI,LC_HI,73.0
E3_c2,batched,4,LC_HI,LC_HI,112.0
E3_c2,batched,4,LC_HI,LC_HI,101.0
E3_c2,batched,4,LC_HI,LC_HI,87.0
E3_c2,batched,4,LC_HI,LC_HI,53.0
E3_c2,batched,4,LC_HI,LC_HI,131.0
E3_c2,batched,4,LC_HI,LC_HI,73.0
E3_c2,batched,4,LC_HI,LC_HI,73.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,106.0
E3_c2,batched,4,LC_HI,LC_HI,92.0
E3_c2,batched,4,LC_HI,LC_HI,106.0
E3_c2,batched,4,LC_HI,LC_HI,58.0
E3_c2,batched,4,LC_HI,LC_HI,48.0
E3_c2,batched,4,LC_HI,LC_HI,63.0
E3_c2,batched,4,LC_HI,LC_HI,111.0
E3_c2,batched,4,LC_HI,LC_HI,91.0
E3_c2,batched,4,LC_HI,LC_HI,53.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_HI,LC_HI,48.0
E3_c2,batched,4,LC_HI,LC_HI,48.0
E3_c2,batched,4,LC_HI,LC_HI,73.0
E3_c2,batched,4,LC_HI,LC_HI,111.0
E3_c2,batched,4,LC_HI,LC_HI,91.0
E3_c2,batched,4,LC_HI,LC_HI,53.0
E3_c2,batched,4,LC_HI,LC_HI,48.0
E3_c2,batched,4,LC_HI,LC_HI,106.0
E3_c2,batched,4,LC_HI,LC_HI,73.0
E3_c2,batched,4,LC_HI,LC_HI,34.0
E3_c2,batched,4,LC_HI,LC_HI,57.0
E3_c2,batched,4,LC_HI,LC_HI,53.0
E3_c2,batched,4,LC_HI,LC_HI,111.0
E3_c2,batched,4,LC_HI,LC_HI,131.0
E3_c2,batched,4,LC_HI,LC_HI,92.0
E3_c2,batched,4,LC_HI,LC_HI,68.0
E3_c2,batched,4,LC_HI,LC_HI,52.0
E3_c2,batched,4,LC_HI,LC_HI,72.0
E3_c2,batched,4,LC_HI,LC_HI,48.0
E3_c2,batched,4,LC_HI,LC_HI,58.0
E3_c2,batched,4,LC_HI,LC_HI,92.0
E3_c2,batched,4,LC_HI,LC_HI,67.0
E3_c2,batched,4,LC_HI,LC_HI,111.0
E3_c2,batched,4,LC_HI,LC_HI,63.0
E3_c2,batched,4,LC_HI,LC_HI,48.0
E3_c2,batched,4,LC_HI,LC_HI,78.0
E3_c2,batched,4,LC_HI,LC_HI,38.0
E3_c2,batched,4,LC_HI,LC_HI,57.0
E3_c2,batched,4,LC_HI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,73.0
E3_c2,batched,4,LC_LI,LC_HI,43.0
E3_c2,batched,4,LC_LI,LC_HI,107.0
E3_c2,batched,4,LC_LI,LC_HI,34.0
E3_c2,batched,4,LC_LI,LC_HI,102.0
E3_c2,batched,4,LC_LI,LC_HI,151.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,96.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,68.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,106.0
E3_c2,batched,4,LC_LI,LC_HI,83.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,68.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,102.0
E3_c2,batched,4,LC_LI,LC_HI,73.0
E3_c2,batched,4,LC_LI,LC_HI,91.0
E3_c2,batched,4,LC_LI,LC_HI,126.0
E3_c2,batched,4,LC_LI,LC_HI,106.0
E3_c2,batched,4,LC_LI,LC_HI,73.0
E3_c2,batched,4,LC_LI,LC_HI,111.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,106.0
E3_c2,batched,4,LC_LI,LC_HI,78.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,67.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,67.0
E3_c2,batched,4,LC_LI,LC_HI,81.0
E3_c2,batched,4,LC_LI,LC_HI,91.0
E3_c2,batched,4,LC_LI,LC_HI,102.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,101.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,43.0
E3_c2,batched,4,LC_LI,LC_HI,106.0
E3_c2,batched,4,LC_LI,LC_HI,83.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,78.0
E3_c2,batched,4,LC_LI,LC_HI,121.0
E3_c2,batched,4,LC_LI,LC_HI,83.0
E3_c2,batched,4,LC_LI,LC_HI,63.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,126.0
E3_c2,batched,4,LC_LI,LC_HI,53.0
E3_c2,batched,4,LC_LI,LC_HI,53.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,63.0
E3_c2,batched,4,LC_LI,LC_HI,68.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,78.0
E3_c2,batched,4,LC_LI,LC_HI,73.0
E3_c2,batched,4,LC_LI,LC_HI,73.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,126.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,63.0
E3_c2,batched,4,LC_LI,LC_HI,146.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,78.0
E3_c2,batched,4,LC_LI,LC_HI,67.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,86.0
E3_c2,batched,4,LC_LI,LC_HI,146.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,72.0
E3_c2,batched,4,LC_LI,LC_HI,91.0
E3_c2,batched,4,LC_LI,LC_HI,73.0
E3_c2,batched,4,LC_LI,LC_HI,141.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,107.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,106.0
E3_c2,batched,4,LC_LI,LC_HI,126.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,126.0
E3_c2,batched,4,LC_LI,LC_HI,63.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,131.0
E3_c2,batched,4,LC_LI,LC_HI,73.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,106.0
E3_c2,batched,4,LC_LI,LC_HI,146.0
E3_c2,batched,4,LC_LI,LC_HI,58.0
E3_c2,batched,4,LC_LI,LC_HI,86.0
E3_c2,batched,4,LC_LI,LC_HI,78.0
E3_c2,batched,4,LC_LI,LC_HI,96.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,131.0
E3_c2,batched,4,LC_LI,LC_HI,63.0
E3_c2,batched,4,LC_LI,LC_HI,83.0
E3_c2,batched,4,LC_LI,LC_HI,83.0
E3_c2,batched,4,LC_LI,LC_HI,97.0
E3_c2,batched,4,LC_LI,LC_HI,106.0
E3_c2,batched,4,LC_LI,LC_HI,53.0
E3_c2,batched,4,LC_LI,LC_HI,83.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,81.0
E3_c2,batched,4,LC_LI,LC_HI,78.0
E3_c2,batched,4,LC_LI,LC_HI,106.0
E3_c2,batched,4,LC_LI,LC_HI,78.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,78.0
E3_c2,batched,4,LC_LI,LC_HI,106.0
E3_c2,batched,4,LC_LI,LC_HI,78.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,83.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,72.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,96.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,91.0
E3_c2,batched,4,LC_LI,LC_HI,78.0
E3_c2,batched,4,LC_LI,LC_HI,78.0
E3_c2,batched,4,LC_LI,LC_HI,101.0
E3_c2,batched,4,LC_LI,LC_HI,78.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,107.0
E3_c2,batched,4,LC_LI,LC_HI,136.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,91.0
E3_c2,batched,4,LC_LI,LC_HI,68.0
E3_c2,batched,4,LC_LI,LC_HI,126.0
E3_c2,batched,4,LC_LI,LC_HI,68.0
E3_c2,batched,4,LC_LI,LC_HI,107.0
E3_c2,batched,4,LC_LI,LC_HI,57.0
E3_c2,batched,4,LC_LI,LC_HI,126.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,97.0
E3_c2,batched,4,LC_LI,LC_HI,67.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,102.0
E3_c2,batched,4,LC_LI,LC_HI,57.0
E3_c2,batched,4,LC_LI,LC_HI,97.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,91.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,73.0
E3_c2,batched,4,LC_LI,LC_HI,106.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,107.0
E3_c2,batched,4,LC_LI,LC_HI,73.0
E3_c2,batched,4,LC_LI,LC_HI,96.0
E3_c2,batched,4,LC_LI,LC_HI,146.0
E3_c2,batched,4,LC_LI,LC_HI,101.0
E3_c2,batched,4,LC_LI,LC_HI,68.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,121.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,106.0
E3_c2,batched,4,LC_LI,LC_HI,63.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,43.0
E3_c2,batched,4,LC_LI,LC_HI,136.0
E3_c2,batched,4,LC_LI,LC_HI,106.0
E3_c2,batched,4,LC_LI,LC_HI,107.0
E3_c2,batched,4,LC_LI,LC_HI,136.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,87.0
E3_c2,batched,4,LC_LI,LC_HI,77.0
E3_c2,batched,4,LC_LI,LC_HI,106.0
E3_c2,batched,4,LC_LI,LC_HI,106.0
E3_c2,batched,4,LC_LI,LC_HI,82.0
E3_c2,batched,4,LC_LI,LC_HI,126.0
E3_c2,batched,4,LC_LI,LC_HI,63.0
E3_c2,batched,4,LC_LI,LC_HI,102.0
E3_c2,batched,4,LC_LI,LC_HI,92.0
E3_c2,batched,4,LC_LI,LC_HI,83.0
E3_c2,batched,6,random,LC_HI,136.0
E3_c2,batched,6,random,LC_HI,150.0
E3_c2,batched,6,random,LC_HI,106.0
E3_c2,batched,6,random,LC_HI,102.0
E3_c2,batched,6,random,LC_HI,145.0
E3_c2,batched,6,random,LC_HI,126.0
E3_c2,batched,6,random,LC_HI,92.0
E3_c2,batched,6,random,LC_HI,77.0
E3_c2,batched,6,random,LC_HI,101.0
E3_c2,batched,6,random,LC_HI,125.0
E3_c2,batched,6,random,LC_HI,125.0
E3_c2,batched,6,random,LC_HI,141.0
E3_c2,batched,6,random,LC_HI,116.0
E3_c2,batched,6,random,LC_HI,145.0
E3_c2,batched,6,random,LC_HI,116.0
E3_c2,batched,6,random,LC_HI,126.0
E3_c2,batched,6,random,LC_HI,111.0
E3_c2,batched,6,random,LC_HI,77.0
E3_c2,batched,6,random,LC_HI,169.0
E3_c2,batched,6,random,LC_HI,121.0
E3_c2,batched,6,random,LC_HI,131.0
E3_c2,batched,6,random,LC_HI,125.0
E3_c2,batched,6,random,LC_HI,111.0
E3_c2,batched,6,random,LC_HI,96.0
E3_c2,batched,6,random,LC_HI,121.0
E3_c2,batched,6,random,LC_HI,101.0
E3_c2,batched,6,random,LC_HI,101.0
E3_c2,batched,6,random,LC_HI,189.0
E3_c2,batched,6,random,LC_HI,130.0
E3_c2,batched,6,random,LC_HI,111.0
E3_c2,batched,6,random,LC_HI,116.0
E3_c2,batched,6,random,LC_HI,101.0
E3_c2,batched,6,random,LC_HI,111.0
E3_c2,batched,6,random,LC_HI,125.0
E3_c2,batched,6,random,LC_HI,134.0
E3_c2,batched,6,random,LC_HI,121.0
E3_c2,batched,6,random,LC_HI,135.0
E3_c2,batched,6,random,LC_HI,86.0
E3_c2,batched,6,random,LC_HI,116.0
E3_c2,batched,6,random,LC_HI,72.0
E3_c2,batched,6,random,LC_HI,130.0
E3_c2,batched,6,random,LC_HI,116.0
E3_c2,batched,6,random,LC_HI,87.0
E3_c2,batched,6,random,LC_HI,106.0
E3_c2,batched,6,random,LC_HI,121.0
E3_c2,batched,6,random,LC_HI,169.0
E3_c2,batched,6,random,LC_HI,131.0
E3_c2,batched,6,random,LC_HI,135.0
E3_c2,batched,6,random,LC_HI,130.0
E3_c2,batched,6,random,LC_HI,116.0
E3_c2,batched,6,random,LC_HI,86.0
E3_c2,batched,6,random,LC_HI,116.0
E3_c2,batched,6,random,LC_HI,135.0
E3_c2,batched,6,random,LC_HI,106.0
E3_c2,batched,6,random,LC_HI,101.0
E3_c2,batched,6,random,LC_HI,102.0
E3_c2,batched,6,random,LC_HI,120.0
E3_c2,batched,6,random,LC_HI,111.0
E3_c2,batched,6,random,LC_HI,111.0
E3_c2,batched,6,random,LC_HI,121.0
E3_c2,batched,6,random,LC_HI,131.0
E3_c2,batched,6,random,LC_HI,121.0
E3_c2,batched,6,random,LC_HI,155.0
E3_c2,batched,6,random,LC_HI,116.0
E3_c2,batched,6,random,LC_HI,92.0
E3_c2,batched,6,random,LC_HI,121.0
