regime,model,size,sigma,arm,makespan
E3_c2,batched,6,0.2,HC_LI,144.6452030024983
E3_c2,batched,6,0.2,HC_LI,106.99757830650157
E3_c2,batched,6,0.2,HC_LI,119.77962810752531
E3_c2,batched,6,0.2,HC_LI,123.88109733733208
E3_c2,batched,6,0.2,HC_LI,123.52382058997755
E3_c2,batched,6,0.2,HC_LI,106.58264512205267
E3_c2,batched,6,0.2,HC_LI,134.13662973909484
E3_c2,batched,6,0.2,HC_LI,111.10262442694273
E3_c2,batched,6,0.2,HC_LI,162.0230036867492
E3_c2,batched,6,0.2,HC_LI,110.20850053584243
E3_c2,batched,6,0.2,HC_LI,103.74227818852799
E3_c2,batched,6,0.2,HC_LI,103.97334246923124
E3_c2,batched,6,0.2,HC_LI,123.98474869179832
E3_c2,batched,6,0.2,HC_LI,144.73067766683167
E3_c2,batched,6,0.2,HC_LI,157.3130994450279
E3_c2,batched,6,0.2,HC_LI,141.02168903962615
E3_c2,batched,6,0.2,HC_LI,143.6806328823187
E3_c2,batched,6,0.2,HC_LI,113.60980127938595
E3_c2,batched,6,0.2,HC_LI,102.82377145613647
E3_c2,batched,6,0.2,HC_LI,96.93277081190674
E3_c2,batched,6,0.2,HC_LI,144.9186391346561
E3_c2,batched,6,0.2,HC_LI,133.0107787928197
E3_c2,batched,6,0.2,HC_LI,129.07785330443912
E3_c2,batched,6,0.2,HC_LI,145.5747052376552
E3_c2,batched,6,0.2,HC_LI,165.84678690785447
E3_c2,batched,6,0.2,HC_LI,115.93046948089096
E3_c2,batched,6,0.2,HC_LI,121.56496000156476
E3_c2,batched,6,0.2,HC_LI,106.76124184628041
E3_c2,batched,6,0.2,HC_LI,104.27479158979787
E3_c2,batched,6,0.2,HC_LI,104.29315192829641
E3_c2,batched,6,0.2,HC_LI,86.34407090007397
E3_c2,batched,6,0.2,HC_LI,123.09198642081424
E3_c2,batched,6,0.2,HC_LI,116.11143364307027
E3_c2,batched,6,0.2,HC_LI,116.78386172708574
E3_c2,batched,6,0.2,HC_LI,100.29988057047456
E3_c2,batched,6,0.2,HC_LI,126.57281384509292
E3_c2,batched,6,0.2,HC_LI,114.20902714341543
E3_c2,batched,6,0.2,HC_LI,153.2795630135455
E3_c2,batched,6,0.2,HC_LI,95.97790644231647
E3_c2,batched,6,0.2,HC_LI,102.92581113756034
E3_c2,batched,6,0.2,HC_LI,111.52858884611655
E3_c2,batched,6,0.2,HC_LI,143.5325963867965
E3_c2,batched,6,0.2,HC_LI,92.90366375686501
E3_c2,batched,6,0.2,HC_LI,114.96726863515244
E3_c2,batched,6,0.2,HC_LI,107.45396478843058
E3_c2,batched,6,0.2,HC_LI,137.54499235652065
E3_c2,batched,6,0.2,HC_LI,131.06467021355655
E3_c2,batched,6,0.2,HC_LI,131.3098236185405
E3_c2,batched,6,0.2,HC_LI,132.0440707403822
E3_c2,batched,6,0.2,HC_LI,127.49279121463287
E3_c2,batched,6,0.2,HC_LI,175.27621456226217
E3_c2,batched,6,0.2,HC_LI,134.61097682894524
E3_c2,batched,6,0.2,HC_LI,105.65950905895154
E3_c2,batched,6,0.2,HC_LI,110.33638475803316
E3_c2,batched,6,0.2,HC_LI,178.3037293439672
E3_c2,batched,6,0.2,HC_LI,157.77762006446684
E3_c2,batched,6,0.2,HC_LI,124.07797351628638
E3_c2,batched,6,0.2,HC_LI,117.03540098809107
E3_c2,batched,6,0.2,HC_LI,109.0281756524704
E3_c2,batched,6,0.2,HC_LI,126.93037632256723
E3_c2,batched,6,0.2,LC_HI,127.41383424086183
E3_c2,batched,6,0.2,LC_HI,100.1092447353092
E3_c2,batched,6,0.2,LC_HI,95.75191818075523
E3_c2,batched,6,0.2,LC_HI,122.04480502557821
E3_c2,batched,6,0.2,LC_HI,119.08780492967523
E3_c2,batched,6,0.2,LC_HI,91.51042041018717
E3_c2,batched,6,0.2,LC_HI,143.77012907059176
E3_c2,batched,6,0.2,LC_HI,134.03331447724503
E3_c2,batched,6,0.2,LC_HI,143.50536475999277
E3_c2,batched,6,0.2,LC_HI,150.39673089031922
E3_c2,batched,6,0.2,LC_HI,117.36743382177528
E3_c2,batched,6,0.2,LC_HI,114.73500559690868
E3_c2,batched,6,0.2,LC_HI,126.16812603294755
E3_c2,batched,6,0.2,LC_HI,126.11956444313351
E3_c2,batched,6,0.2,LC_HI,108.45370166471176
E3_c2,batched,6,0.2,LC_HI,75.99249820283936
E3_c2,batched,6,0.2,LC_HI,106.35735501442882
E3_c2,batched,6,0.2,LC_HI,64.2104294398356
E3_c2,batched,6,0.2,LC_HI,84.06950375215806
E3_c2,batched,6,0.2,LC_HI,94.9835446048096
E3_c2,batched,6,0.2,LC_HI,97.96965255958976
E3_c2,batched,6,0.2,LC_HI,106.92261766982776
E3_c2,batched,6,0.2,LC_HI,71.66958029825567
E3_c2,batched,6,0.2,LC_HI,116.01202240709901
E3_c2,batched,6,0.2,LC_HI,116.28343914189075
E3_c2,batched,6,0.2,LC_HI,97.75198599658388
E3_c2,batched,6,0.2,LC_HI,78.91096197112809
E3_c2,batched,6,0.2,LC_HI,118.21404700018957
E3_c2,batched,6,0.2,LC_HI,122.51401803277658
E3_c2,batched,6,0.2,LC_HI,132.31042725637334
E3_c2,batched,6,0.2,LC_HI,99.2511267394972
E3_c2,batched,6,0.2,LC_HI,119.1026086700203
E3_c2,batched,6,0.2,LC_HI,134.64678707937807
E3_c2,batched,6,0.2,LC_HI,82.30369689014879
E3_c2,batched,6,0.2,LC_HI,136.44749151285586
E3_c2,batched,6,0.2,LC_HI,100.44646384408126
E3_c2,batched,6,0.2,LC_HI,138.51452357455724
E3_c2,batched,6,0.2,LC_HI,118.63486628103017
E3_c2,batched,6,0.2,LC_HI,112.76523000794977
E3_c2,batched,6,0.2,LC_HI,97.99630562505509
E3_c2,batched,6,0.2,LC_HI,150.76648946211614
E3_c2,batched,6,0.2,LC_HI,165.6302035175532
E3_c2,batched,6,0.2,LC_HI,82.06820293597171
E3_c2,batched,6,0.2,LC_HI,142.95894457639258
E3_c2,batched,6,0.2,LC_HI,97.73609998901647
E3_c2,batched,6,0.2,LC_HI,100.36629358625551
E3_c2,batched,6,0.2,LC_HI,116.4879393792263
E3_c2,batched,6,0.2,LC_HI,119.10904350997197
E3_c2,batched,6,0.2,LC_HI,146.4376915473282
E3_c2,batched,6,0.2,LC_HI,78.8698063191799
E3_c2,batched,6,0.2,LC_HI,104.11631404813207
E3_c2,batched,6,0.2,LC_HI,161.2800982625699
E3_c2,batched,6,0.2,LC_HI,136.34051685100144
E3_c2,batched,6,0.2,LC_HI,114.10938037905133
E3_c2,batched,6,0.2,LC_HI,122.70300639356869
E3_c2,batched,6,0.2,LC_HI,127.55083631290837
E3_c2,batched,6,0.2,LC_HI,133.67858200542994
E3_c2,batched,6,0.2,LC_HI,90.72950452631261
E3_c2,batched,6,0.2,LC_HI,176.36823673313467
E3_c2,batched,6,0.2,LC_HI,115.60000514942428
E3_c2,batched,6,0.2,LC_HI,115.41354879217465
E3_c2,batched,6,0.2,LC_HI,155.00468679864184
E3_c2,batched,6,0.2,LC_HI,126.08923820928719
E3_c2,batched,6,0.2,LC_HI,126.65056802108987
E3_c2,batched,6,0.2,LC_HI,102.18634060420848
E3_c2,batched,6,0.2,LC_HI,146.84880203072925
E3_c2,batched,6,0.2,LC_HI,125.33726804785252
E3_c2,batched,6,0.2,LC_HI,123.60042730215034
E3_c2,batched,6,0.2,LC_HI,101.56029530914998
E3_c2,batched,6,0.2,LC_HI,103.98505903319963
E3_c2,batched,6,0.2,LC_HI,155.34247646826853
E3_c2,batched,6,0.2,LC_HI,97.07567103238202
E3_c2,batched,6,0.2,LC_HI,112.03860352250526
E3_c2,batched,6,0.2,LC_HI,104.93513287532957
E3_c2,batched,6,0.2,LC_HI,112.61298864386754
E3_c2,batched,6,0.2,LC_HI,82.47169802591588
E3_c2,batched,6,0.2,LC_HI,137.41650690547
E3_c2,batched,6,0.2,LC_HI,105.17626106576492
E3_c2,batched,6,0.2,LC_HI,121.85645168668368
E3_c2,batched,6,0.2,LC_HI,143.9487783711302
E3_c2,batched,6,0.2,LC_HI,140.0690547356626
E3_c2,batched,6,0.2,LC_HI,96.1947322769501
E3_c2,batched,6,0.2,LC_HI,108.68507455674207
E3_c2,batched,6,0.2,LC_HI,69.54434895387345
E3_c2,batched,6,0.2,LC_HI,80.44795041682303
E3_c2,batched,6,0.2,LC_HI,113.13223032842475
E3_c2,batched,6,0.2,LC_HI,117.49183845712882
E3_c2,batched,6,0.2,LC_HI,122.85876763295133
E3_c2,batched,6,0.2,LC_HI,148.25115520530264
E3_c2,batched,6,0.2,LC_HI,64.84850523763916
E3_c2,batched,6,0.2,LC_HI,109.02302788308677
E3_c2,batched,6,0.2,LC_HI,71.84388504967093
E3_c2,batched,6,0.2,LC_HI,78.6743315897082
E3_c2,batched,6,0.2,LC_HI,91.76215963355757
E3_c2,batched,6,0.2,LC_HI,100.5066993945471
E3_c2,batched,6,0.2,LC_HI,165.09084711750987
E3_c2,batched,6,0.2,LC_HI,76.88020260787557
E3_c2,batched,6,0.2,LC_HI,103.0045257332747
E3_c2,batched,6,0.2,LC_HI,89.25573436517095
E3_c2,batched,6,0.2,LC_HI,170.7872395474104
E3_c2,batched,6,0.2,LC_HI,111.28728362064953
E3_c2,batched,6,0.2,LC_HI,169.36015676744694
E3_c2,batched,6,0.2,LC_HI,95.83986303212988
E3_c2,batched,6,0.2,LC_HI,78.76023240540104
E3_c2,batched,6,0.2,LC_HI,101.98080292623494
E3_c2,batched,6,0.2,LC_HI,123.71063073839953
E3_c2,batched,6,0.2,LC_HI,124.98459676873901
E3_c2,batched,6,0.2,LC_HI,52.09329557733475
E3_c2,batched,6,0.2,LC_HI,94.2563454972709
E3_c2,batched,6,0.2,LC_HI,64.70921640976023
E3_c2,batched,6,0.2,LC_HI,123.9067852443538
E3_c2,batched,6,0.2,LC_HI,90.83114008461912
E3_c2,batched,6,0.2,LC_HI,90.60702500944032
E3_c2,batched,6,0.2,LC_HI,95.58127554651924
E3_c2,batched,6,0.2,LC_HI,138.23418695396165
E3_c2,batched,6,0.2,LC_HI,139.34526314581217
E3_c2,batched,6,0.2,LC_HI,139.67194205454427
E3_c2,batched,6,0.2,LC_HI,117.93884954446015
E3_c2,batched,6,0.2,LC_HI,91.3030539378221
E3_c2,batched,6,0.2,LC_HI,115.6262468185791
E3_c2,batched,6,0.2,LC_HI,124.022541658145
E3_c2,batched,6,0.2,LC_HI,74.03321531541312
E3_c2,batched,6,0.2,LC_HI,131.08730780134647
E3_c2,batched,6,0.2,LC_HI,131.69476661767126
E3_c2,batched,6,0.2,LC_HI,160.86792215320736
E3_c2,batched,6,0.2,LC_HI,111.79359080475265
E3_c2,batched,6,0.2,LC_HI,104.84345382748154
E3_c2,batched,6,0.2,LC_HI,105.42835470522914
E3_c2,batched,6,0.2,LC_HI,140.33523236497538
E3_c2,batched,6,0.2,LC_HI,115.69823412973363
E3_c2,batched,6,0.2,LC_HI,120.18437820501339
E3_c2,batched,6,0.2,LC_HI,105.46425521150412
E3_c2,batched,6,0.2,LC_HI,136.4801658376667
E3_c2,batched,6,0.2,LC_HI,102.29923115213266
E3_c2,batched,6,0.2,LC_HI,92.37266168734818
E3_c2,batched,6,0.2,LC_HI,98.01849452794835
E3_c2,batched,6,0.2,LC_HI,101.29510450515343
E3_c2,batched,6,0.2,LC_HI,56.37519435922964
E3_c2,batched,6,0.2,LC_HI,113.4956246985642
E3_c2,batched,6,0.2,LC_HI,156.26982626177934
E3_c2,batched,6,0.2,LC_HI,111.52482267840567
E3_c2,batched,6,0.2,LC_HI,148.09207725273114
E3_c2,batched,6,0.2,LC_HI,121.02319877946393
E3_c2,batched,6,0.2,LC_HI,94.94301730222935
E3_c2,batched,6,0.2,LC_HI,86.55181938065172
E3_c2,batched,6,0.2,LC_HI,140.010239013704
E3_c2,batched,6,0.2,LC_HI,142.5936138998747
E3_c2,batched,6,0.2,LC_HI,150.6490576207667
E3_c2,batched,6,0.2,LC_HI,53.340091476881256
E3_c2,batched,6,0.2,LC_HI,67.28816474689057
E3_c2,batched,6,0.2,LC_HI,113.59115405915821
E3_c2,batched,6,0.2,LC_HI,150.09243822078804
E3_c2,batched,6,0.2,LC_HI,110.65397071535978
E3_c2,batched,6,0.2,LC_HI,115.9701748631127
E3_c2,batched,6,0.2,LC_HI,96.57862988882698
E3_c2,batched,6,0.2,LC_HI,173.70237569645062
E3_c2,batched,6,0.2,LC_HI,110.86668324838809
E3_c2,batched,6,0.2,LC_HI,109.81764004769306
E3_c2,batched,6,0.2,LC_HI,142.0986021192448
E3_c2,batched,6,0.2,LC_HI,146.76840988518487
E3_c2,batched,6,0.2,LC_HI,155.70629895164112
E3_c2,batched,6,0.2,LC_HI,165.37443369529572
E3_c2,batched,6,0.2,LC_HI,125.78053653083381
E3_c2,batched,6,0.2,LC_HI,112.59524980590626
E3_c2,batched,6,0.2,LC_HI,113.27376721323738
E3_c2,batched,6,0.2,LC_HI,81.42085108947884
E3_c2,batched,6,0.2,LC_HI,85.0798879161594
E3_c2,batched,6,0.2,LC_HI,111.13253419733638
E3_c2,batched,6,0.2,LC_HI,147.86546425651682
E3_c2,batched,6,0.2,LC_HI,142.53463769355676
E3_c2,batched,6,0.2,LC_HI,132.17645015788864
E3_c2,batched,6,0.2,LC_HI,140.7505369445219
E3_c2,batched,6,0.2,LC_HI,73.43985973158004
E3_c2,batched,6,0.2,LC_HI,106.40876713169607
E3_c2,batched,6,0.2,LC_HI,130.2157984483801
E3_c2,batched,6,0.2,LC_HI,105.90843419433304
E3_c2,batched,6,0.2,LC_HI,99.83960423308905
E3_c2,batched,6,0.2,LC_HI,90.61221863732634
E3_c2,batched,6,0.2,LC_HI,156.72006427583648
E3_c2,batched,6,0.2,LC_HI,104.33991262615793
E3_c2,batched,6,0.2,LC_HI,148.60222107820306
E3_c2,batched,6,0.2,LC_HI,102.51563865551272
E3_c2,batched,6,0.2,LC_HI,138.70521013844888
E3_c2,batched,6,0.2,LC_HI,130.52694784607186
E3_c2,batched,6,0.2,LC_HI,163.30670292328227
E3_c2,batched,6,0.2,LC_HI,151.14281566443663
E3_c2,batched,6,0.2,LC_HI,99.69504095397501
E3_c2,batched,6,0.2,LC_HI,116.00073167128586
E3_c2,batched,6,0.2,LC_HI,120.06752607647017
E3_c2,batched,6,0.2,LC_HI,116.65117634766449
E3_c2,batched,6,0.2,LC_HI,72.22329249825178
E3_c2,batched,6,0.2,LC_HI,173.16119047299006
E3_c2,batched,6,0.2,LC_HI,105.76166226255455
E3_c2,batched,6,0.2,LC_HI,137.1019803173688
E3_c2,batched,6,0.2,LC_HI,105.1145373256733
E3_c2,batched,6,0.2,LC_HI,135.7563217031863
E3_c2,batched,6,0.2,LC_HI,151.41076955300085
E3_c2,batched,6,0.2,LC_HI,148.83074676437434
E3_c2,batched,6,0.2,LC_HI,176.6081255853359
E3_c2,batched,6,0.2,LC_HI,97.15710109902913
E3_c2,batched,6,0.2,LC_LI,150.89193672337703
E3_c2,batched,6,0.2,LC_LI,120.30233690754953
E3_c2,batched,6,0.2,LC_LI,94.26800022301818
E3_c2,batched,6,0.2,LC_LI,77.54529955785598
E3_c2,batched,6,0.2,LC_LI,127.28988494382612
E3_c2,batched,6,0.2,LC_LI,110.17563510273814
E3_c2,batched,6,0.2,LC_LI,123.57479733642937
E3_c2,batched,6,0.2,LC_LI,150.68749901549717
E3_c2,batched,6,0.2,LC_LI,151.21368289050545
E3_c2,batched,6,0.2,LC_LI,125.80296619458808
E3_c2,batched,6,0.2,LC_LI,147.9476905012437
E3_c2,batched,6,0.2,LC_LI,105.47671634894013
E3_c2,batched,6,0.2,LC_LI,114.73448231012941
E3_c2,batched,6,0.2,LC_LI,135.2391206221026
E3_c2,batched,6,0.2,LC_LI,119.33728047786454
E3_c2,batched,6,0.2,LC_LI,135.68268897975918
E3_c2,batched,6,0.2,LC_LI,112.28623461570412
E3_c2,batched,6,0.2,LC_LI,113.87222572586678
E3_c2,batched,6,0.2,LC_LI,174.19773422382463
E3_c2,batched,6,0.2,LC_LI,112.33574180364975
E3_c2,batched,6,0.2,LC_LI,151.24708605602865
E3_c2,batched,6,0.2,LC_LI,127.86475145157104
E3_c2,batched,6,0.2,LC_LI,104.52083540722771
E3_c2,batched,6,0.2,LC_LI,104.90954254276541
E3_c2,batched,6,0.2,LC_LI,137.9137034708577
E3_c2,batched,6,0.2,LC_LI,88.02062419611256
E3_c2,batched,6,0.2,LC_LI,101.37406998782784
E3_c2,batched,6,0.2,LC_LI,158.9102142776973
E3_c2,batched,6,0.2,LC_LI,100.66668097391675
E3_c2,batched,6,0.2,LC_LI,124.83071272441006
E3_c2,batched,6,0.2,LC_LI,90.77092637398125
E3_c2,batched,6,0.2,LC_LI,158.07215841482048
E3_c2,batched,6,0.2,LC_LI,89.65070878927781
E3_c2,batched,6,0.2,LC_LI,100.13777036922836
E3_c2,batched,6,0.2,LC_LI,116.57754944800357
E3_c2,batched,6,0.2,LC_LI,110.29926846961186
E3_c2,batched,6,0.2,LC_LI,103.40187093805234
E3_c2,batched,6,0.2,LC_LI,127.93543233114178
E3_c2,batched,6,0.2,LC_LI,160.65684408704274
E3_c2,batched,6,0.2,LC_LI,118.49081243136608
E3_c2,batched,6,0.2,LC_LI,137.7342306983815
E3_c2,batched,6,0.2,LC_LI,118.41701927604379
E3_c2,batched,6,0.2,LC_LI,128.202393083274
E3_c2,batched,6,0.2,LC_LI,124.61670772970221
E3_c2,batched,6,0.2,LC_LI,145.51440530208538
E3_c2,batched,6,0.2,LC_LI,106.79238922012458
E3_c2,batched,6,0.2,LC_LI,104.5425368722511
E3_c2,batched,6,0.2,LC_LI,123.09882283526181
E3_c2,batched,6,0.2,LC_LI,93.90856472967629
E3_c2,batched,6,0.2,LC_LI,149.10204967090746
E3_c2,batched,6,0.2,LC_LI,116.04378200436065
E3_c2,batched,6,0.2,LC_LI,86.56630900624116
E3_c2,batched,6,0.2,LC_LI,119.05998326081422
E3_c2,batched,6,0.2,LC_LI,100.51273098814313
E3_c2,batched,6,0.2,LC_LI,167.42966590282833
E3_c2,batched,6,0.2,LC_LI,147.72742561944202
E3_c2,batched,6,0.2,LC_LI,77.6369738701855
E3_c2,batched,6,0.2,LC_LI,114.28580354485895
E3_c2,batched,6,0.2,LC_LI,108.43207101490518
E3_c2,batched,6,0.2,LC_LI,129.05030169841018
E3_c2,batched,6,0.2,LC_LI,145.1685304649442
E3_c2,batched,6,0.2,LC_LI,98.80932756329678
E3_c2,batched,6,0.2,LC_LI,135.1458658771069
E3_c2,batched,6,0.2,LC_LI,110.65855709356455
E3_c2,batched,6,0.2,LC_LI,112.21232970333952
E3_c2,batched,6,0.2,LC_LI,154.16460878453674
E3_c2,batched,6,0.2,LC_LI,133.23390958025993
E3_c2,batched,6,0.2,LC_LI,126.30757108602106
E3_c2,batched,6,0.2,LC_LI,107.75521039999288
E3_c2,batched,6,0.2,LC_LI,125.96255432953535
E3_c2,batched,6,0.2,LC_LI,107.14051980325802
E3_c2,batched,6,0.2,LC_LI,141.7638058494421
E3_c2,batched,6,0.2,LC_LI,89.70809207094912
E3_c2,batched,6,0.2,LC_LI,114.16668988531447
E3_c2,batched,6,0.2,LC_LI,130.126400565691
E3_c2,batched,6,0.2,LC_LI,99.13029592506089
E3_c2,batched,6,0.2,LC_LI,123.70771633992169
E3_c2,batched,6,0.2,LC_LI,134.0722422022435
E3_c2,batched,6,0.2,LC_LI,76.53859949897388
E3_c2,batched,6,0.2,LC_LI,131.83916540629562
E3_c2,batched,6,0.2,LC_LI,205.8296465836236
E3_c2,batched,6,0.2,LC_LI,84.7358167144629
E3_c2,batched,6,0.2,LC_LI,98.0295204681488
E3_c2,batched,6,0.2,LC_LI,125.53401620863897
E3_c2,batched,6,0.2,LC_LI,110.17233456472322
E3_c2,batched,6,0.2,LC_LI,121.27328759724645
E3_c2,batched,6,0.2,LC_LI,103.58012779646894
E3_c2,batched,6,0.2,LC_LI,124.05966102870134
E3_c2,batched,6,0.2,LC_LI,130.02916221014684
E3_c2,batched,6,0.2,LC_LI,154.15638507919357
E3_c2,batched,6,0.2,LC_LI,130.90608393560615
E3_c2,batched,6,0.2,LC_LI,113.4954215114748
E3_c2,batched,6,0.2,LC_LI,107.09365184417437
E3_c2,batched,6,0.2,LC_LI,104.69600125052393
E3_c2,batched,6,0.2,LC_LI,141.33472012142383
E3_c2,batched,6,0.2,LC_LI,105.04795555145695
E3_c2,batched,6,0.2,LC_LI,129.82992381140681
E3_c2,batched,6,0.2,LC_LI,119.51570805116424
E3_c2,batched,6,0.2,LC_LI,92.37460934140188
E3_c2,batched,6,0.2,LC_LI,127.0937460522615
E3_c2,batched,6,0.2,LC_LI,135.4838920326839
E3_c2,batched,6,0.2,LC_LI,144.18441297882353
E3_c2,batched,6,0.2,LC_LI,115.88420380210964
E3_c2,batched,6,0.2,LC_LI,117.22807014964143
E3_c2,batched,6,0.2,LC_LI,100.85666994363255
E3_c2,batched,6,0.2,LC_LI,121.27225633939078
E3_c2,batched,6,0.2,LC_LI,134.00606946187492
E3_c2,batched,6,0.2,LC_LI,124.8741538227398
E3_c2,batched,6,0.2,LC_LI,108.77619758910028
E3_c2,batched,6,0.2,LC_LI,142.5684023090703
E3_c2,batched,6,0.2,LC_LI,129.23809257114445
E3_c2,batched,6,0.2,LC_LI,131.31031990038073
E3_c2,batched,6,0.2,LC_LI,109.77584374025707
E3_c2,batched,6,0.2,LC_LI,117.99967479969493
E3_c2,batched,6,0.2,LC_LI,128.07913312779309
E3_c2,batched,6,0.2,LC_LI,115.88797571375372
E3_c2,batched,6,0.2,LC_LI,103.47867567981613
E3_c2,batched,6,0.2,LC_LI,168.30633195467388
E3_c2,batched,6,0.2,LC_LI,135.19573620217957
E3_c2,batched,6,0.2,LC_LI,101.26924446507934
E3_c2,batched,6,0.2,LC_LI,115.3730403549096
E3_c2,batched,6,0.2,LC_LI,87.23683100839096
E3_c2,batched,6,0.2,LC_LI,113.96700494440543
E3_c2,batched,6,0.2,LC_LI,117.84946137000401
E3_c2,batched,6,0.2,LC_LI,104.39160083367905
E3_c2,batched,6,0.2,LC_LI,119.90474672693354
E3_c2,batched,6,0.2,LC_LI,121.51593204346224
E3_c2,batched,6,0.2,LC_LI,136.46084935067375
E3_c2,batched,6,0.2,LC_LI,122.4848698608248
E3_c2,batched,6,0.2,LC_LI,110.63289807721657
E3_c2,batched,6,0.2,LC_LI,106.24851772261216
E3_c2,batched,6,0.2,LC_LI,150.2249056532154
E3_c2,batched,6,0.2,LC_LI,96.37204332993329
E3_c2,batched,6,0.2,LC_LI,114.12849151120126
E3_c2,batched,6,0.2,LC_LI,168.58310249096135
E3_c2,batched,6,0.2,LC_LI,119.91281668781612
E3_c2,batched,6,0.2,LC_LI,147.13233909657532
E3_c2,batched,6,0.2,LC_LI,129.6132733120911
E3_c2,batched,6,0.2,LC_LI,128.41484130517077
E3_c2,batched,6,0.2,LC_LI,109.48015889665547
E3_c2,batched,6,0.2,LC_LI,112.47534131250485
E3_c2,batched,6,0.2,LC_LI,108.09848022301563
E3_c2,batched,6,0.2,LC_LI,121.04740346213299
E3_c2,batched,6,0.2,LC_LI,108.32005420721717
E3_c2,batched,6,0.2,LC_LI,104.52880716110477
E3_c2,batched,6,0.2,LC_LI,97.52194873700455
E3_c2,batched,6,0.2,LC_LI,142.76610512931396
E3_c2,batched,6,0.2,LC_LI,150.60891542290707
E3_c2,batched,6,0.2,LC_LI,122.29491776319333
E3_c2,batched,6,0.2,LC_LI,116.79810249462268
E3_c2,batched,6,0.2,LC_LI,112.91191986190532
E3_c2,batched,6,0.2,LC_LI,99.88690614011531
E3_c2,batched,6,0.2,LC_LI,130.1513548485857
E3_c2,batched,6,0.2,LC_LI,132.5945916267658
E3_c2,batched,6,0.2,LC_LI,157.78841900086059
E3_c2,batched,6,0.2,LC_LI,102.18091656426297
E3_c2,batched,6,0.2,LC_LI,104.11630535003142
E3_c2,batched,6,0.2,LC_LI,117.52327726853373
E3_c2,batched,6,0.2,LC_LI,99.26018875223498
E3_c2,batched,6,0.2,LC_LI,109.84578606383712
E3_c2,batched,6,0.2,LC_LI,112.06667879048942
E3_c2,batched,6,0.2,LC_LI,106.07724916861368
E3_c2,batched,6,0.2,LC_LI,114.51089371484403
E3_c2,batched,6,0.2,LC_LI,130.53833253519974
E3_c2,batched,6,0.2,LC_LI,103.0482442676092
E3_c2,batched,6,0.2,LC_LI,107.78826644604925
E3_c2,batched,6,0.2,LC_LI,128.42234264829463
E3_c2,batched,6,0.2,LC_LI,139.9232141982042
E3_c2,batched,6,0.2,LC_LI,128.39514669367202
E3_c2,batched,6,0.2,LC_LI,144.10826236356695
E3_c2,batched,6,0.2,LC_LI,124.72758093618043
E3_c2,batched,6,0.2,LC_LI,130.34397654936652
E3_c2,batched,6,0.2,LC_LI,139.9374110651525
E3_c2,batched,6,0.2,LC_LI,154.9827393128444
E3_c2,batched,6,0.2,LC_LI,116.44760208860505
E3_c2,batched,6,0.2,LC_LI,120.15631987150192
E3_c2,batched,6,0.2,LC_LI,126.5591619593181
E3_c2,batched,6,0.2,LC_LI,114.13124446425084
E3_c2,batched,6,0.2,LC_LI,128.398085696356
E3_c2,batched,6,0.2,LC_LI,101.22501379848832
E3_c2,batched,6,0.2,LC_LI,119.03350530816216
E3_c2,batched,6,0.2,LC_LI,111.21293475596192
E3_c2,batched,6,0.2,LC_LI,124.63752056467467
E3_c2,batched,6,0.2,LC_LI,104.45580497538468
E3_c2,batched,6,0.2,LC_LI,148.10147607028736
E3_c2,batched,6,0.2,LC_LI,114.23662413448999
E3_c2,batched,6,0.2,LC_LI,100.08662981241847
E3_c2,batched,6,0.2,LC_LI,98.93385051468579
E3_c2,batched,6,0.2,LC_LI,123.40003809504823
E3_c2,batched,6,0.2,LC_LI,102.95339114426663
E3_c2,batched,6,0.2,LC_LI,127.38493187113654
E3_c2,batched,6,0.2,LC_LI,125.80411700621917
E3_c2,batched,6,0.2,LC_LI,113.7904238158267
E3_c2,batched,6,0.2,LC_LI,115.07477882583304
E3_c2,batched,6,0.2,LC_LI,121.15591935920617
E3_c2,batched,6,0.2,LC_LI,136.27572847829776
E3_c2,batched,6,0.2,LC_LI,149.93608315614057
E3_c2,batched,6,0.2,LC_LI,142.3440930171933
E3_c2,batched,6,0.2,LC_LI,124.32536129781995
E3_c2,batched,6,0.2,LC_LI,169.60927665610998
E3_c2,batched,6,0.5,random,78.48382815952722
E3_c2,batched,6,0.5,random,91.60532527975616
E3_c2,batched,6,0.5,random,107.6716274760105
E3_c2,batched,6,0.5,random,107.9990002187893
E3_c2,batched,6,0.5,random,113.56795854608731
E3_c2,batched,6,0.5,random,91.29760743639228
E3_c2,batched,6,0.5,random,144.64199371582671
E3_c2,batched,6,0.5,random,109.75241903102388
E3_c2,batched,6,0.5,random,81.49056515990537
E3_c2,batched,6,0.5,random,149.86124851229533
E3_c2,batched,6,0.5,random,91.0756920098299
E3_c2,batched,6,0.5,random,137.84534034365402
E3_c2,batched,6,0.5,random,94.34104698744298
E3_c2,batched,6,0.5,random,123.27117536468923
E3_c2,batched,6,0.5,random,96.48044804148086
E3_c2,batched,6,0.5,random,124.35759600841027
E3_c2,batched,6,0.5,random,116.81622807860131
E3_c2,batched,6,0.5,random,143.79925590380518
E3_c2,batched,6,0.5,random,139.15284699645062
E3_c2,batched,6,0.5,random,116.61032760958324
E3_c2,batched,6,0.5,random,107.06140208428752
E3_c2,batched,6,0.5,random,108.85849548512324
E3_c2,batched,6,0.5,random,114.02735707843622
E3_c2,batched,6,0.5,random,73.6727358438342
E3_c2,batched,6,0.5,random,91.67741998910002
