config,capacities,total_cap,arm,makespan
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,169.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,155.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,209.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,96.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,120.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,158.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,155.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,160.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,97.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,150.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,150.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,131.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,145.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,96.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,105.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,151.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,86.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,77.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,96.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,136.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,101.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,72.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,129.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,175.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,96.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,184.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,96.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,125.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,146.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,125.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,120.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,175.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,114.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,101.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,125.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,105.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,126.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,189.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,126.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,136.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,126.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,101.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,119.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,155.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,117.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,159.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,105.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,86.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,125.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,99.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,101.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,169.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,170.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,125.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,145.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,141.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,131.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,82.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,124.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,149.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,139.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,92.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,134.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,124.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,126.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,105.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,126.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,131.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,155.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,145.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,159.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,101.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,126.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,105.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,141.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,125.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,126.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,160.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,150.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,141.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,92.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,105.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,129.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,120.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,120.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,189.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,139.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,101.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,160.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,134.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,124.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,145.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,145.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,105.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,145.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,97.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,101.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,155.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,146.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,101.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,154.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,144.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,120.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,131.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,150.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,150.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,170.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,141.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,105.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,105.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,124.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,174.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,160.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,124.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,150.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,145.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,120.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,155.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,97.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,125.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,124.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,131.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,145.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,145.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,146.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,131.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,134.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,145.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,134.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,150.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,125.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,124.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,146.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,136.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,92.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,129.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,131.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,120.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,105.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,125.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,145.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_LI,135.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,146.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,120.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,145.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,126.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,126.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,83.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,151.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,141.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,131.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,149.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,92.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,145.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,136.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,73.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,102.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,131.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,82.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,82.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,102.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,126.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,92.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,130.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,130.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,72.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,159.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,72.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,141.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,63.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,141.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,136.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,144.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,72.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,126.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,73.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,71.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,164.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,96.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,130.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,149.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,77.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,174.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,141.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,130.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,92.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,155.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,135.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,126.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,73.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,125.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,151.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,154.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,151.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,82.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,130.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,107.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,112.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,92.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,126.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,130.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,150.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,96.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,130.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,131.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,141.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,145.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,87.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,126.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,87.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,91.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,92.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,115.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,126.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,149.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,204.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,130.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,105.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,141.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,131.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,91.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,87.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,102.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,105.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,150.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,97.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,145.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,83.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,156.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,86.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,141.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,96.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,107.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,107.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,87.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,131.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,154.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,76.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,120.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,107.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,120.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,101.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,120.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,92.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,135.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,131.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,175.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,86.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,184.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,145.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,81.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,102.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,145.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,144.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,101.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,71.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,149.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,151.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,87.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,82.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,120.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,76.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,125.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,102.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,102.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,145.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,82.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,131.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,96.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,141.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,150.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,91.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,91.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,102.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,136.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,170.0
hetero_1-2-3,"[1, 2, 3]",6,LC_HI,106.0
