cell,size,arm,policy,makespan
E3_c2|batched,6,favorable,P_fcfs,126.0
E3_c2|batched,6,favorable,P_fcfs,125.0
E3_c2|batched,6,favorable,P_fcfs,120.0
E3_c2|batched,6,favorable,P_fcfs,126.0
E3_c2|batched,6,favorable,P_fcfs,140.0
E3_c2|batched,6,favorable,P_fcfs,129.0
E3_c2|batched,6,favorable,P_fcfs,155.0
E3_c2|batched,6,favorable,P_fcfs,102.0
E3_c2|batched,6,favorable,P_fcfs,140.0
E3_c2|batched,6,favorable,P_fcfs,144.0
E3_c2|batched,6,favorable,P_fcfs,112.0
E3_c2|batched,6,favorable,P_fcfs,150.0
E3_c2|batched,6,favorable,P_fcfs,135.0
E3_c2|batched,6,favorable,P_fcfs,141.0
E3_c2|batched,6,favorable,P_fcfs,169.0
E3_c2|batched,6,favorable,P_fcfs,129.0
E3_c2|batched,6,favorable,P_fcfs,92.0
E3_c2|batched,6,favorable,P_fcfs,121.0
E3_c2|batched,6,favorable,P_fcfs,131.0
E3_c2|batched,6,favorable,P_fcfs,140.0
E3_c2|batched,6,favorable,P_fcfs,124.0
E3_c2|batched,6,favorable,P_fcfs,174.0
E3_c2|batched,6,favorable,P_fcfs,115.0
E3_c2|batched,6,favorable,P_fcfs,164.0
E3_c2|batched,6,favorable,P_fcfs,141.0
E3_c2|batched,6,favorable,P_fcfs,140.0
E3_c2|batched,6,favorable,P_fcfs,102.0
E3_c2|batched,6,favorable,P_fcfs,144.0
E3_c2|batched,6,favorable,P_fcfs,87.0
E3_c2|batched,6,favorable,P_fcfs,149.0
E3_c2|batched,6,favorable,P_fcfs,102.0
E3_c2|batched,6,favorable,P_fcfs,105.0
E3_c2|batched,6,favorable,P_fcfs,160.0
E3_c2|batched,6,favorable,P_fcfs,174.0
E3_c2|batched,6,favorable,P_fcfs,140.0
E3_c2|batched,6,favorable,P_fcfs,120.0
E3_c2|batched,6,favorable,P_fcfs,130.0
E3_c2|batched,6,favorable,P_fcfs,204.0
E3_c2|batched,6,favorable,P_fcfs,141.0
E3_c2|batched,6,favorable,P_fcfs,131.0
E3_c2|batched,6,favorable,P_fcfs,130.0
E3_c2|batched,6,favorable,P_fcfs,106.0
E3_c2|batched,6,favorable,P_fcfs,131.0
E3_c2|batched,6,favorable,P_fcfs,107.0
E3_c2|batched,6,favorable,P_fcfs,141.0
E3_c2|batched,6,favorable,P_fcfs,154.0
E3_c2|batched,6,favorable,P_fcfs,97.0
E3_c2|batched,6,favorable,P_fcfs,155.0
E3_c2|batched,6,favorable,P_fcfs,121.0
E3_c2|batched,6,favorable,P_fcfs,92.0
E3_c2|batched,6,favorable,P_fcfs,155.0
E3_c2|batched,6,favorable,P_fcfs,112.0
E3_c2|batched,6,favorable,P_fcfs,122.0
E3_c2|batched,6,favorable,P_fcfs,141.0
E3_c2|batched,6,favorable,P_fcfs,121.0
E3_c2|batched,6,favorable,P_fcfs,125.0
E3_c2|batched,6,favorable,P_fcfs,141.0
E3_c2|batched,6,favorable,P_fcfs,175.0
E3_c2|batched,6,favorable,P_fcfs,155.0
E3_c2|batched,6,favorable,P_fcfs,135.0
E3_c2|batched,6,favorable,P_fcfs,129.0
E3_c2|batched,6,favorable,P_fcfs,150.0
E3_c2|batched,6,favorable,P_fcfs,92.0
E3_c2|batched,6,favorable,P_fcfs,145.0
E3_c2|batched,6,favorable,P_fcfs,126.0
E3_c2|batched,6,favorable,P_fcfs,150.0
E3_c2|batched,6,favorable,P_fcfs,121.0
E3_c2|batched,6,favorable,P_fcfs,135.0
E3_c2|batched,6,favorable,P_fcfs,141.0
E3_c2|batched,6,favorable,P_fcfs,159.0
E3_c2|batched,6,favorable,P_fcfs,129.0
E3_c2|batched,6,favorable,P_fcfs,175.0
E3_c2|batched,6,favorable,P_fcfs,131.0
E3_c2|batched,6,favorable,P_fcfs,154.0
E3_c2|batched,6,favorable,P_fcfs,150.0
E3_c2|batched,6,favorable,P_fcfs,169.0
E3_c2|batched,6,favorable,P_fcfs,112.0
E3_c2|batched,6,favorable,P_fcfs,145.0
E3_c2|batched,6,favorable,P_fcfs,131.0
E3_c2|batched,6,favorable,P_fcfs,112.0
E3_c2|batched,6,favorable,P_fcfs,140.0
E3_c2|batched,6,favorable,P_fcfs,145.0
E3_c2|batched,6,favorable,P_fcfs,140.0
E3_c2|batched,6,favorable,P_fcfs,174.0
E3_c2|batched,6,favorable,P_fcfs,145.0
E3_c2|batched,6,favorable,P_fcfs,140.0
E3_c2|batched,6,favorable,P_fcfs,160.0
E3_c2|batched,6,favorable,P_fcfs,174.0
E3_c2|batched,6,favorable,P_fcfs,102.0
E3_c2|batched,6,favorable,P_fcfs,105.0
E3_c2|batched,6,favorable,P_fcfs,121.0
E3_c2|batched,6,favorable,P_fcfs,170.0
E3_c2|batched,6,favorable,P_fcfs,145.0
E3_c2|batched,6,favorable,P_fcfs,175.0
E3_c2|batched,6,favorable,P_fcfs,135.0
E3_c2|batched,6,favorable,P_fcfs,149.0
E3_c2|batched,6,favorable,P_fcfs,121.0
E3_c2|batched,6,favorable,P_fcfs,146.0
E3_c2|batched,6,favorable,P_fcfs,150.0
E3_c2|batched,6,favorable,P_fcfs,67.0
E3_c2|batched,6,favorable,P_fcfs,130.0
E3_c2|batched,6,favorable,P0,146.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,116.0
E3_c2|batched,6,favorable,P0,96.0
E3_c2|batched,6,favorable,P0,126.0
E3_c2|batched,6,favorable,P0,67.0
E3_c2|batched,6,favorable,P0,116.0
E3_c2|batched,6,favorable,P0,87.0
E3_c2|batched,6,favorable,P0,97.0
E3_c2|batched,6,favorable,P0,131.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,136.0
E3_c2|batched,6,favorable,P0,169.0
E3_c2|batched,6,favorable,P0,136.0
E3_c2|batched,6,favorable,P0,117.0
E3_c2|batched,6,favorable,P0,72.0
E3_c2|batched,6,favorable,P0,96.0
E3_c2|batched,6,favorable,P0,101.0
E3_c2|batched,6,favorable,P0,107.0
E3_c2|batched,6,favorable,P0,141.0
E3_c2|batched,6,favorable,P0,101.0
E3_c2|batched,6,favorable,P0,120.0
E3_c2|batched,6,favorable,P0,150.0
E3_c2|batched,6,favorable,P0,129.0
E3_c2|batched,6,favorable,P0,150.0
E3_c2|batched,6,favorable,P0,150.0
E3_c2|batched,6,favorable,P0,81.0
E3_c2|batched,6,favorable,P0,107.0
E3_c2|batched,6,favorable,P0,101.0
E3_c2|batched,6,favorable,P0,87.0
E3_c2|batched,6,favorable,P0,121.0
E3_c2|batched,6,favorable,P0,164.0
E3_c2|batched,6,favorable,P0,146.0
E3_c2|batched,6,favorable,P0,92.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,112.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,67.0
E3_c2|batched,6,favorable,P0,126.0
E3_c2|batched,6,favorable,P0,87.0
E3_c2|batched,6,favorable,P0,140.0
E3_c2|batched,6,favorable,P0,82.0
E3_c2|batched,6,favorable,P0,150.0
E3_c2|batched,6,favorable,P0,135.0
E3_c2|batched,6,favorable,P0,92.0
E3_c2|batched,6,favorable,P0,112.0
E3_c2|batched,6,favorable,P0,83.0
E3_c2|batched,6,favorable,P0,71.0
E3_c2|batched,6,favorable,P0,97.0
E3_c2|batched,6,favorable,P0,126.0
E3_c2|batched,6,favorable,P0,106.0
E3_c2|batched,6,favorable,P0,96.0
E3_c2|batched,6,favorable,P0,125.0
E3_c2|batched,6,favorable,P0,101.0
E3_c2|batched,6,favorable,P0,97.0
E3_c2|batched,6,favorable,P0,117.0
E3_c2|batched,6,favorable,P0,101.0
E3_c2|batched,6,favorable,P0,87.0
E3_c2|batched,6,favorable,P0,82.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,136.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,82.0
E3_c2|batched,6,favorable,P0,101.0
E3_c2|batched,6,favorable,P0,129.0
E3_c2|batched,6,favorable,P0,101.0
E3_c2|batched,6,favorable,P0,106.0
E3_c2|batched,6,favorable,P0,120.0
E3_c2|batched,6,favorable,P0,101.0
E3_c2|batched,6,favorable,P0,199.0
E3_c2|batched,6,favorable,P0,67.0
E3_c2|batched,6,favorable,P0,101.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,120.0
E3_c2|batched,6,favorable,P0,150.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,102.0
E3_c2|batched,6,favorable,P0,116.0
E3_c2|batched,6,favorable,P0,121.0
E3_c2|batched,6,favorable,P0,121.0
E3_c2|batched,6,favorable,P0,102.0
E3_c2|batched,6,favorable,P0,83.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,107.0
E3_c2|batched,6,favorable,P0,87.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,150.0
E3_c2|batched,6,favorable,P0,97.0
E3_c2|batched,6,favorable,P0,107.0
E3_c2|batched,6,favorable,P0,96.0
E3_c2|batched,6,favorable,P0,92.0
E3_c2|batched,6,favorable,P0,67.0
E3_c2|batched,6,favorable,P0,131.0
E3_c2|batched,6,favorable,P0,92.0
E3_c2|batched,6,favorable,P0,82.0
E3_c2|batched,6,favorable,P0,92.0
E3_c2|batched,6,favorable,P0,121.0
E3_c2|batched,6,favorable,P0,150.0
E3_c2|batched,6,favorable,P0,92.0
E3_c2|batched,6,favorable,P0,87.0
E3_c2|batched,6,favorable,P0,131.0
E3_c2|batched,6,favorable,P0,145.0
E3_c2|batched,6,favorable,P0,87.0
E3_c2|batched,6,favorable,P0,101.0
E3_c2|batched,6,favorable,P0,131.0
E3_c2|batched,6,favorable,P0,121.0
E3_c2|batched,6,favorable,P0,82.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,106.0
E3_c2|batched,6,favorable,P0,96.0
E3_c2|batched,6,favorable,P0,125.0
E3_c2|batched,6,favorable,P0,126.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,92.0
E3_c2|batched,6,favorable,P0,73.0
E3_c2|batched,6,favorable,P0,150.0
E3_c2|batched,6,favorable,P0,97.0
E3_c2|batched,6,favorable,P0,120.0
E3_c2|batched,6,favorable,P0,116.0
E3_c2|batched,6,favorable,P0,112.0
E3_c2|batched,6,favorable,P0,135.0
E3_c2|batched,6,favorable,P0,141.0
E3_c2|batched,6,favorable,P0,106.0
E3_c2|batched,6,favorable,P0,73.0
E3_c2|batched,6,favorable,P0,131.0
E3_c2|batched,6,favorable,P0,96.0
E3_c2|batched,6,favorable,P0,145.0
E3_c2|batched,6,favorable,P0,150.0
E3_c2|batched,6,favorable,P0,130.0
E3_c2|batched,6,favorable,P0,101.0
E3_c2|batched,6,favorable,P0,97.0
E3_c2|batched,6,favorable,P0,106.0
E3_c2|batched,6,favorable,P0,107.0
E3_c2|batched,6,favorable,P0,126.0
E3_c2|batched,6,favorable,P0,92.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,150.0
E3_c2|batched,6,favorable,P0,126.0
E3_c2|batched,6,favorable,P0,86.0
E3_c2|batched,6,favorable,P0,87.0
E3_c2|batched,6,favorable,P0,92.0
E3_c2|batched,6,favorable,P0,116.0
E3_c2|batched,6,favorable,P0,92.0
E3_c2|batched,6,favorable,P0,91.0
E3_c2|batched,6,favorable,P0,150.0
E3_c2|batched,6,favorable,P0,126.0
E3_c2|batched,6,favorable,P0,116.0
E3_c2|batched,6,favorable,P0,121.0
E3_c2|batched,6,favorable,P0,117.0
E3_c2|batched,6,favorable,P0,145.0
E3_c2|batched,6,favorable,P0,78.0
E3_c2|batched,6,favorable,P0,116.0
E3_c2|batched,6,favorable,P0,102.0
E3_c2|batched,6,favorable,P0,150.0
E3_c2|batched,6,favorable,P0,139.0
E3_c2|batched,6,favorable,P0,120.0
E3_c2|batched,6,favorable,P0,116.0
E3_c2|batched,6,favorable,P0,102.0
E3_c2|batched,6,favorable,P0,135.0
E3_c2|batched,6,favorable,P0,100.0
E3_c2|batched,6,favorable,P0,126.0
E3_c2|batched,6,favorable,P0,150.0
E3_c2|batched,6,favorable,P0,136.0
E3_c2|batched,6,favorable,P0,145.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,120.0
E3_c2|batched,6,favorable,P0,115.0
E3_c2|batched,6,favorable,P0,72.0
E3_c2|batched,6,favorable,P0,126.0
E3_c2|batched,6,favorable,P0,116.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,73.0
E3_c2|batched,6,favorable,P0,102.0
E3_c2|batched,6,favorable,P0,96.0
E3_c2|batched,6,favorable,P0,96.0
E3_c2|batched,6,favorable,P0,102.0
E3_c2|batched,6,favorable,P0,130.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,116.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,140.0
E3_c2|batched,6,favorable,P0,96.0
E3_c2|batched,6,favorable,P0,135.0
E3_c2|batched,6,favorable,P0,101.0
E3_c2|batched,6,favorable,P0,106.0
E3_c2|batched,6,favorable,P0,155.0
E3_c2|batched,6,favorable,P0,174.0
E3_c2|batched,6,favorable,P0,102.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,136.0
E3_c2|batched,6,favorable,P0,130.0
E3_c2|batched,6,favorable,P0,121.0
E3_c2|batched,6,favorable,P0,131.0
E3_c2|batched,6,favorable,P0,111.0
E3_c2|batched,6,favorable,P0,101.0
E3_c2|batched,6,favorable,P0,120.0
E3_c2|batched,6,favorable,P0,145.0
E3_c2|batched,6,favorable,P0,116.0
E3_c2|batched,6,favorable,P1,131.0
E3_c2|batched,6,favorable,P1,121.0
E3_c2|batched,6,favorable,P1,106.0
E3_c2|batched,6,favorable,P1,141.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,111.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,125.0
E3_c2|batched,6,favorable,P1,92.0
E3_c2|batched,6,favorable,P1,106.0
E3_c2|batched,6,favorable,P1,145.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,136.0
E3_c2|batched,6,favorable,P1,101.0
E3_c2|batched,6,favorable,P1,145.0
E3_c2|batched,6,favorable,P1,91.0
E3_c2|batched,6,favorable,P1,107.0
E3_c2|batched,6,favorable,P1,111.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,140.0
E3_c2|batched,6,favorable,P1,110.0
E3_c2|batched,6,favorable,P1,135.0
E3_c2|batched,6,favorable,P1,140.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,131.0
E3_c2|batched,6,favorable,P1,82.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,92.0
E3_c2|batched,6,favorable,P1,101.0
E3_c2|batched,6,favorable,P1,96.0
E3_c2|batched,6,favorable,P1,107.0
E3_c2|batched,6,favorable,P1,96.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,68.0
E3_c2|batched,6,favorable,P1,131.0
E3_c2|batched,6,favorable,P1,130.0
E3_c2|batched,6,favorable,P1,117.0
E3_c2|batched,6,favorable,P1,106.0
E3_c2|batched,6,favorable,P1,92.0
E3_c2|batched,6,favorable,P1,146.0
E3_c2|batched,6,favorable,P1,141.0
E3_c2|batched,6,favorable,P1,111.0
E3_c2|batched,6,favorable,P1,145.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,78.0
E3_c2|batched,6,favorable,P1,106.0
E3_c2|batched,6,favorable,P1,110.0
E3_c2|batched,6,favorable,P1,111.0
E3_c2|batched,6,favorable,P1,82.0
E3_c2|batched,6,favorable,P1,121.0
E3_c2|batched,6,favorable,P1,141.0
E3_c2|batched,6,favorable,P1,110.0
E3_c2|batched,6,favorable,P1,141.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,92.0
E3_c2|batched,6,favorable,P1,106.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,131.0
E3_c2|batched,6,favorable,P1,82.0
E3_c2|batched,6,favorable,P1,125.0
E3_c2|batched,6,favorable,P1,107.0
E3_c2|batched,6,favorable,P1,149.0
E3_c2|batched,6,favorable,P1,107.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,131.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,63.0
E3_c2|batched,6,favorable,P1,121.0
E3_c2|batched,6,favorable,P1,96.0
E3_c2|batched,6,favorable,P1,126.0
E3_c2|batched,6,favorable,P1,121.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,107.0
E3_c2|batched,6,favorable,P1,96.0
E3_c2|batched,6,favorable,P1,92.0
E3_c2|batched,6,favorable,P1,92.0
E3_c2|batched,6,favorable,P1,82.0
E3_c2|batched,6,favorable,P1,96.0
E3_c2|batched,6,favorable,P1,126.0
E3_c2|batched,6,favorable,P1,129.0
E3_c2|batched,6,favorable,P1,121.0
E3_c2|batched,6,favorable,P1,63.0
E3_c2|batched,6,favorable,P1,111.0
E3_c2|batched,6,favorable,P1,136.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,101.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,107.0
E3_c2|batched,6,favorable,P1,101.0
E3_c2|batched,6,favorable,P1,102.0
E3_c2|batched,6,favorable,P1,107.0
E3_c2|batched,6,favorable,P1,131.0
E3_c2|batched,6,favorable,P1,82.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,96.0
E3_c2|batched,6,favorable,P1,106.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,102.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,131.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,140.0
E3_c2|batched,6,favorable,P1,96.0
E3_c2|batched,6,favorable,P1,125.0
E3_c2|batched,6,favorable,P1,92.0
E3_c2|batched,6,favorable,P1,96.0
E3_c2|batched,6,favorable,P1,96.0
E3_c2|batched,6,favorable,P1,91.0
E3_c2|batched,6,favorable,P1,92.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,112.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,106.0
E3_c2|batched,6,favorable,P1,92.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,145.0
E3_c2|batched,6,favorable,P1,72.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,145.0
E3_c2|batched,6,favorable,P1,77.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,111.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,126.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,77.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,121.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,131.0
E3_c2|batched,6,favorable,P1,77.0
E3_c2|batched,6,favorable,P1,92.0
E3_c2|batched,6,favorable,P1,106.0
E3_c2|batched,6,favorable,P1,101.0
E3_c2|batched,6,favorable,P1,77.0
E3_c2|batched,6,favorable,P1,92.0
E3_c2|batched,6,favorable,P1,106.0
E3_c2|batched,6,favorable,P1,96.0
E3_c2|batched,6,favorable,P1,82.0
E3_c2|batched,6,favorable,P1,126.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,107.0
E3_c2|batched,6,favorable,P1,149.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,131.0
E3_c2|batched,6,favorable,P1,106.0
E3_c2|batched,6,favorable,P1,91.0
E3_c2|batched,6,favorable,P1,135.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,101.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,120.0
E3_c2|batched,6,favorable,P1,125.0
E3_c2|batched,6,favorable,P1,111.0
E3_c2|batched,6,favorable,P1,145.0
E3_c2|batched,6,favorable,P1,120.0
E3_c2|batched,6,favorable,P1,155.0
E3_c2|batched,6,favorable,P1,115.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,107.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,136.0
E3_c2|batched,6,favorable,P1,92.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,101.0
E3_c2|batched,6,favorable,P1,155.0
E3_c2|batched,6,favorable,P1,97.0
E3_c2|batched,6,favorable,P1,72.0
E3_c2|batched,6,favorable,P1,86.0
E3_c2|batched,6,favorable,P1,101.0
E3_c2|batched,6,favorable,P1,101.0
E3_c2|batched,6,favorable,P1,150.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,116.0
E3_c2|batched,6,favorable,P1,87.0
E3_c2|batched,6,favorable,P1,111.0
E3_c2|batched,6,favorable,P1,92.0
E3_c2|batched,6,favorable,P1,111.0
E3_c2|batched,6,favorable,P1,72.0
E3_c2|batched,6,favorable,P1,126.0
E3_c2|batched,6,favorable,P1,125.0
E3_c2|batched,6,favorable,P1,101.0
E3_c2|batched,6,favorable,P1,145.0
E3_c2|batched,6,favorable,P1,130.0
E3_c2|batched,8,random,P_fcfs,252.0
E3_c2|batched,8,random,P_fcfs,150.0
E3_c2|batched,8,random,P_fcfs,183.0
E3_c2|batched,8,random,P_fcfs,169.0
E3_c2|batched,8,random,P_fcfs,131.0
E3_c2|batched,8,random,P_fcfs,193.0
E3_c2|batched,8,random,P_fcfs,140.0
E3_c2|batched,8,random,P_fcfs,212.0
E3_c2|batched,8,random,P_fcfs,182.0
E3_c2|batched,8,random,P_fcfs,155.0
E3_c2|batched,8,random,P_fcfs,179.0
E3_c2|batched,8,random,P_fcfs,218.0
E3_c2|batched,8,random,P_fcfs,179.0
E3_c2|batched,8,random,P_fcfs,164.0
E3_c2|batched,8,random,P_fcfs,130.0
E3_c2|batched,8,random,P_fcfs,155.0
E3_c2|batched,8,random,P_fcfs,179.0
E3_c2|batched,8,random,P_fcfs,172.0
E3_c2|batched,8,random,P_fcfs,159.0
E3_c2|batched,8,random,P_fcfs,165.0
E3_c2|batched,8,random,P_fcfs,188.0
E3_c2|batched,8,random,P_fcfs,183.0
E3_c2|batched,8,random,P_fcfs,165.0
E3_c2|batched,8,random,P_fcfs,209.0
E3_c2|batched,8,random,P_fcfs,140.0
E3_c2|batched,8,random,P_fcfs,169.0
E3_c2|batched,8,random,P_fcfs,184.0
E3_c2|batched,8,random,P_fcfs,168.0
E3_c2|batched,8,random,P_fcfs,193.0
E3_c2|batched,8,random,P_fcfs,198.0
E3_c2|batched,8,random,P_fcfs,130.0
E3_c2|batched,8,random,P_fcfs,169.0
E3_c2|batched,8,random,P_fcfs,149.0
E3_c2|batched,8,random,P_fcfs,140.0
E3_c2|batched,8,random,P_fcfs,198.0
E3_c2|batched,8,random,P_fcfs,125.0
E3_c2|batched,8,random,P_fcfs,174.0
E3_c2|batched,8,random,P_fcfs,208.0
E3_c2|batched,8,random,P_fcfs,223.0
E3_c2|batched,8,random,P_fcfs,198.0
E3_c2|batched,8,random,P_fcfs,218.0
E3_c2|batched,8,random,P_fcfs,164.0
E3_c2|batched,8,random,P_fcfs,174.0
E3_c2|batched,8,random,P_fcfs,160.0
E3_c2|batched,8,random,P_fcfs,199.0
E3_c2|batched,8,random,P_fcfs,213.0
E3_c2|batched,8,random,P_fcfs,184.0
E3_c2|batched,8,random,P_fcfs,159.0
E3_c2|batched,8,random,P_fcfs,208.0
E3_c2|batched,8,random,P_fcfs,164.0
E3_c2|batched,8,random,P_fcfs,165.0
E3_c2|batched,8,random,P_fcfs,188.0
E3_c2|batched,8,random,P_fcfs,198.0
E3_c2|batched,8,random,P_fcfs,213.0
E3_c2|batched,8,random,P_fcfs,183.0
E3_c2|batched,8,random,P_fcfs,120.0
E3_c2|batched,8,random,P_fcfs,165.0
E3_c2|batched,8,random,P_fcfs,208.0
E3_c2|batched,8,random,P_fcfs,179.0
E3_c2|batched,8,random,P_fcfs,223.0
E3_c2|batched,8,random,P_fcfs,140.0
E3_c2|batched,8,random,P_fcfs,154.0
E3_c2|batched,8,random,P_fcfs,139.0
E3_c2|batched,8,random,P_fcfs,170.0
E3_c2|batched,8,random,P_fcfs,193.0
E3_c2|batched,8,random,P_fcfs,184.0
E3_c2|batched,8,random,P_fcfs,233.0
E3_c2|batched,8,random,P_fcfs,165.0
E3_c2|batched,8,random,P_fcfs,158.0
E3_c2|batched,8,random,P_fcfs,154.0
E3_c2|batched,8,random,P_fcfs,237.0
E3_c2|batched,8,random,P_fcfs,130.0
E3_c2|batched,8,random,P_fcfs,159.0
E3_c2|batched,8,random,P_fcfs,164.0
E3_c2|batched,8,random,P_fcfs,164.0
E3_c2|batched,8,random,P_fcfs,152.0
E3_c2|batched,8,random,P_fcfs,164.0
E3_c2|batched,8,random,P_fcfs,168.0
E3_c2|batched,8,random,P_fcfs,165.0
E3_c2|batched,8,random,P_fcfs,180.0
E3_c2|batched,8,random,P_fcfs,169.0
E3_c2|batched,8,random,P_fcfs,188.0
E3_c2|batched,8,random,P_fcfs,198.0
E3_c2|batched,8,random,P_fcfs,154.0
E3_c2|batched,8,random,P_fcfs,183.0
E3_c2|batched,8,random,P_fcfs,203.0
E3_c2|batched,8,random,P_fcfs,188.0
E3_c2|batched,8,random,P_fcfs,149.0
E3_c2|batched,8,random,P_fcfs,160.0
E3_c2|batched,8,random,P_fcfs,168.0
E3_c2|batched,8,random,P_fcfs,125.0
E3_c2|batched,8,random,P_fcfs,178.0
E3_c2|batched,8,random,P_fcfs,184.0
E3_c2|batched,8,random,P_fcfs,150.0
E3_c2|batched,8,random,P_fcfs,145.0
E3_c2|batched,8,random,P_fcfs,140.0
E3_c2|batched,8,random,P_fcfs,159.0
E3_c2|batched,8,random,P_fcfs,164.0
E3_c2|batched,8,random,P_fcfs,188.0
E3_c2|batched,8,random,P_fcfs,187.0
E3_c2|batched,8,random,P_fcfs,198.0
E3_c2|batched,8,random,P_fcfs,159.0
E3_c2|batched,8,random,P_fcfs,160.0
E3_c2|batched,8,random,P_fcfs,173.0
E3_c2|batched,8,random,P_fcfs,177.0
E3_c2|batched,8,random,P_fcfs,144.0
