regime,model,size,policy,arm,favorable_corner,makespan,stagger_cv
E3_c2,batched,6,fifo,favorable,LC_HI,96.31523046793811,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,97.5753870422148,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,111.93334867611236,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,63.25791329337697,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,108.0239557955449,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,107.96629167001575,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,54.06816549875267,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,126.1392013933082,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,131.51315295811483,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,122.52361227152747,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,102.42696228024485,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,131.84089539962375,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,141.73904440479436,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,93.38048996260945,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,131.7018501762128,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,96.77848499613069,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,63.98129256508409,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,84.25866534096906,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,97.61759893196194,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,127.71587228575285,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,101.3730908701139,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,130.2642875615793,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,72.88902129184532,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,130.6154804270759,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,86.86437896292615,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,64.74748999935923,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,142.18925971220386,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,141.9979594068746,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,126.86976715462039,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,133.9391437307108,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,106.96463169894709,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,92.70491750400403,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,121.2806335011604,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,107.040100508255,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,165.11583156215306,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,75.23333219447602,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,72.05080096987055,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,99.04206120888986,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,165.93201591606578,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,112.55543681648531,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,146.91169563635376,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,80.6563019984198,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,107.44253991815965,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,142.19473467885058,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,141.65732337413297,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,84.27520477740319,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,77.98476227284041,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,116.38908273535814,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,131.34800971637205,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,132.82974843213134,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,103.88089816289872,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,64.08135815925274,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,98.38180564442348,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,102.82045737366575,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,114.17749609960981,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,166.04287949618896,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,102.71492045140977,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,131.49818736578882,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,112.56293437259168,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,111.48476688725096,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,151.66965117156573,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,116.80011211773952,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,102.68997105589368,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,111.86384640119823,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,147.34132249122655,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,53.71120199309611,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,165.53348720073092,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,108.09563114007346,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,111.75881383697875,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,134.78673341141015,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,96.90397645037609,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,151.50420017384567,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,126.73117971538241,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,113.1456697680054,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,117.57416209239594,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,122.98885704754625,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,131.68372013827295,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,107.85203979668854,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,108.18249502313189,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,116.6586653336282,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,131.63464604161123,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,112.2594829206835,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,87.54951223222659,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,131.61392390875335,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,96.60224393424164,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,147.010029453094,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,116.54167945217841,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,140.76122682588235,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,108.48074492167575,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,93.00745275956601,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,117.90598776514227,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,107.70213765556957,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,142.47709214743566,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,131.3862346877247,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,176.8238954368957,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,74.83472971525504,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,111.63546077249876,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,117.39936192300661,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,150.6994127732292,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,55.92581936338877,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,72.44404819153763,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,130.94619977655663,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,98.32979618884028,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,107.76889391090691,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,146.49934357187453,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,131.40176641712046,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,122.73659210902994,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,140.45001167367678,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,130.4626054429726,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,141.73050956542193,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,89.58308652297613,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,77.84266424517861,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,114.79830899484023,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,96.78930077084254,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,99.6094694595667,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,73.38851123723492,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,107.9328314538579,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,97.45004326846009,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,136.0377755888286,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,93.14844373017357,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,142.2841822557308,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,112.00418812399305,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,98.89049463616989,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,116.85651470461409,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,154.92027236338436,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,96.513652268371,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,139.86449234624598,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,112.71431681684876,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,102.47656601196263,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,102.22330654452685,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,131.628405709659,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,127.62160705493923,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,142.0814420420505,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,117.80172977170358,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,123.47742710037221,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,135.55942532926815,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,136.54129044508304,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,99.87522859961052,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,156.44226569139008,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,113.44777553815547,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,117.79024272309321,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,107.59107542809843,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,126.04104765324458,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,141.9802718443097,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,92.78892481722029,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,119.9329071337447,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,102.47401496823971,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,147.66004722484394,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,107.04095203588186,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,111.87648710349755,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,178.01775621349572,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,132.41868960198855,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,190.88500170233021,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,141.82935770078365,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,86.69422597634014,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,132.51406570883591,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,122.50149991022141,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,122.73200529591799,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,71.58924403527566,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,129.55086649596302,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,95.6445341207663,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,148.64927161933696,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,150.51326807367877,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,117.08594481251718,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,128.4503467523852,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,140.8040553895159,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,97.49520414544546,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,127.58490434020754,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,121.70596246236754,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,150.53385570212458,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,82.3710240795159,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,141.5582684418401,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,114.61545076668867,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,131.57975555929573,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,119.58574867558538,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,102.36979018591444,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,88.30038274124334,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,130.77088902219575,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,58.214168112464364,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,103.00119382041677,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,114.09787922039692,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,104.7307023100493,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,107.25126434781063,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,122.90046536937717,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,141.69298131604484,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,142.68379600062008,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,121.62972956626913,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,139.9435388007602,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,98.13823273347768,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,141.7641206546478,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,101.99028524602318,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,137.39876814779524,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,156.25405257971877,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,97.57309775588519,0.5
E3_c2,batched,6,fifo,favorable,LC_HI,116.62827547601708,0.5
E3_c2,batched,6,cluster,random,LC_HI,118.43203460890737,0.5
E3_c2,batched,6,cluster,random,LC_HI,93.01598140277844,0.5
E3_c2,batched,6,cluster,random,LC_HI,92.98925496260885,0.5
E3_c2,batched,6,cluster,random,LC_HI,104.43288856648472,0.5
E3_c2,batched,6,cluster,random,LC_HI,116.74050853982267,0.5
E3_c2,batched,6,cluster,random,LC_HI,100.03421889056773,0.5
E3_c2,batched,6,cluster,random,LC_HI,131.6187251331289,0.5
E3_c2,batched,6,cluster,random,LC_HI,124.44588177761528,0.5
E3_c2,batched,6,cluster,random,LC_HI,88.56053661848833,0.5
E3_c2,batched,6,cluster,random,LC_HI,126.23864204879479,0.5
E3_c2,batched,6,cluster,random,LC_HI,122.38673826388919,0.5
E3_c2,batched,6,cluster,random,LC_HI,116.92393479529586,0.5
E3_c2,batched,6,cluster,random,LC_HI,70.03428693966168,0.5
E3_c2,batched,6,cluster,random,LC_HI,120.13187622570794,0.5
E3_c2,batched,6,cluster,random,LC_HI,121.70505100242987,0.5
E3_c2,batched,6,cluster,random,LC_HI,116.67615077714245,0.5
E3_c2,batched,6,cluster,random,LC_HI,112.05296460535652,0.5
E3_c2,batched,6,cluster,random,LC_HI,108.37435613947926,0.5
E3_c2,batched,6,cluster,random,LC_HI,106.08698976851636,0.5
E3_c2,batched,6,cluster,random,LC_HI,165.76454310600445,0.5
E3_c2,batched,6,cluster,random,LC_HI,131.44109693834554,0.5
E3_c2,batched,6,cluster,random,LC_HI,100.21397562451439,0.5
E3_c2,batched,6,cluster,random,LC_HI,118.55245952487499,0.5
E3_c2,batched,6,cluster,random,LC_HI,103.6480687269846,0.5
E3_c2,batched,6,cluster,random,LC_HI,169.03059530821176,0.5
E3_c2,batched,6,cluster,random,LC_HI,114.89535327949336,0.5
E3_c2,batched,6,cluster,random,LC_HI,111.91689142769366,0.5
E3_c2,batched,6,cluster,random,LC_HI,110.21234927604672,0.5
E3_c2,batched,6,cluster,random,LC_HI,140.89558407141976,0.5
E3_c2,batched,6,cluster,random,LC_HI,102.15727726328427,0.5
E3_c2,batched,6,cluster,random,LC_HI,155.74814502757872,0.5
E3_c2,batched,6,cluster,random,LC_HI,116.40223119970229,0.5
E3_c2,batched,6,cluster,random,LC_HI,117.62840944344273,0.5
E3_c2,batched,6,cluster,random,LC_HI,135.48712934577745,0.5
E3_c2,batched,6,cluster,random,LC_HI,98.30888225601734,0.5
E3_c2,batched,6,cluster,random,LC_HI,117.85925660603216,0.5
E3_c2,batched,6,cluster,random,LC_HI,91.98071678927388,0.5
E3_c2,batched,6,cluster,random,LC_HI,97.25841497243181,0.5
E3_c2,batched,6,cluster,random,LC_HI,136.06869571014877,0.5
E3_c2,batched,6,cluster,random,LC_HI,127.37091994066938,0.5
E3_c2,batched,6,cluster,random,LC_HI,111.43985106975872,0.5
E3_c2,batched,6,cluster,random,LC_HI,75.89853079906264,0.5
E3_c2,batched,6,cluster,random,LC_HI,113.51542115276888,0.5
E3_c2,batched,6,cluster,random,LC_HI,105.55797485912467,0.5
E3_c2,batched,6,cluster,random,LC_HI,106.61876885777889,0.5
E3_c2,batched,6,cluster,random,LC_HI,114.2516174784515,0.5
E3_c2,batched,6,cluster,random,LC_HI,128.6130068649091,0.5
E3_c2,batched,6,cluster,random,LC_HI,124.80566786529073,0.5
E3_c2,batched,6,cluster,random,LC_HI,121.59985452771556,0.5
E3_c2,batched,6,cluster,random,LC_HI,175.863141882238,0.5
E3_c2,batched,6,cluster,random,LC_HI,110.71924114621933,0.5
E3_c2,batched,6,cluster,random,LC_HI,142.83532914769626,0.5
E3_c2,batched,6,cluster,random,LC_HI,136.0213415739326,0.5
E3_c2,batched,6,cluster,random,LC_HI,136.60660322643162,0.5
E3_c2,batched,6,cluster,random,LC_HI,93.11319811604143,0.5
E3_c2,batched,6,cluster,random,LC_HI,159.33710804995434,0.5
E3_c2,batched,6,cluster,random,LC_HI,115.73844480066413,0.5
E3_c2,batched,6,cluster,random,LC_HI,109.07869083069474,0.5
E3_c2,batched,6,cluster,random,LC_HI,114.38465471296374,0.5
E3_c2,batched,6,cluster,random,LC_HI,140.9213557072618,0.5
E3_c2,batched,6,cluster,random,LC_HI,120.97091480213868,0.5
E3_c2,batched,6,cluster,random,LC_HI,87.85193333074906,0.5
E3_c2,batched,6,cluster,random,LC_HI,103.17267245529943,0.5
E3_c2,batched,6,cluster,random,LC_HI,67.22300334815309,0.5
E3_c2,batched,6,cluster,random,LC_HI,148.07753316662115,0.5
E3_c2,batched,6,cluster,random,LC_HI,116.45980718329724,0.5
E3_c2,batched,6,cluster,random,LC_HI,117.07402686802696,0.5
E3_c2,batched,6,cluster,random,LC_HI,102.26195763059582,0.5
E3_c2,batched,6,cluster,random,LC_HI,105.89668459264362,0.5
E3_c2,batched,6,cluster,random,LC_HI,103.87444471010949,0.5
E3_c2,batched,6,cluster,random,LC_HI,174.32579870857128,0.5
E3_c2,batched,6,cluster,random,LC_HI,109.515348841978,0.5
E3_c2,batched,6,cluster,random,LC_HI,131.98938746103823,0.5
E3_c2,batched,6,cluster,random,LC_HI,104.72184455571883,0.5
E3_c2,batched,6,cluster,random,LC_HI,146.7923651716672,0.5
E3_c2,batched,6,cluster,random,LC_HI,120.97334587229652,0.5
E3_c2,batched,6,cluster,random,LC_HI,142.46691156511304,0.5
E3_c2,batched,6,cluster,random,LC_HI,100.19069735276791,0.5
E3_c2,batched,6,cluster,random,LC_HI,92.93217286320552,0.5
E3_c2,batched,6,cluster,random,LC_HI,116.99941290074874,0.5
E3_c2,batched,6,cluster,random,LC_HI,114.41018070608662,0.5
E3_c2,batched,6,cluster,random,LC_HI,146.51709877958018,0.5
E3_c2,batched,6,cluster,random,LC_HI,128.95412234284353,0.5
E3_c2,batched,6,cluster,random,LC_HI,98.86422803370789,0.5
E3_c2,batched,6,cluster,random,LC_HI,121.71382031849284,0.5
E3_c2,batched,6,cluster,random,LC_HI,131.255911235179,0.5
E3_c2,batched,6,cluster,random,LC_HI,92.4606273002594,0.5
E3_c2,batched,6,cluster,random,LC_HI,136.92108238251186,0.5
E3_c2,batched,6,cluster,random,LC_HI,132.3530391222527,0.5
E3_c2,batched,6,cluster,random,LC_HI,119.2194621310914,0.5
E3_c2,batched,6,cluster,random,LC_HI,123.30497409689534,0.5
E3_c2,batched,6,cluster,random,LC_HI,122.16432253206798,0.5
E3_c2,batched,6,cluster,random,LC_HI,106.26104256159005,0.5
E3_c2,batched,6,cluster,random,LC_HI,112.66864900919026,0.5
E3_c2,batched,6,cluster,random,LC_HI,98.66957658077938,0.5
E3_c2,batched,6,cluster,random,LC_HI,127.1554344411387,0.5
E3_c2,batched,6,cluster,random,LC_HI,110.94277927703513,0.5
E3_c2,batched,6,cluster,random,LC_HI,98.36143457477702,0.5
E3_c2,batched,6,cluster,random,LC_HI,138.5331619463954,0.5
E3_c2,batched,6,cluster,random,LC_HI,97.68155346195113,0.5
E3_c2,batched,6,cluster,random,LC_HI,146.6715252963213,0.5
E3_c2,batched,6,cluster,random,LC_HI,130.90718332848067,0.5
E3_c2,batched,6,cluster,random,LC_HI,146.63056597128332,0.5
E3_c2,batched,6,cluster,random,LC_HI,133.19554674431438,0.5
E3_c2,batched,6,cluster,random,LC_HI,119.34432888952583,0.5
E3_c2,batched,6,cluster,random,LC_HI,103.03030476307384,0.5
E3_c2,batched,6,cluster,random,LC_HI,145.8169358078802,0.5
E3_c2,batched,6,cluster,random,LC_HI,126.9177793267582,0.5
E3_c2,batched,6,cluster,random,LC_HI,112.09757326132831,0.5
E3_c2,batched,6,cluster,random,LC_HI,156.18115861652888,0.5
E3_c2,batched,6,cluster,random,LC_HI,81.87105953452878,0.5
E3_c2,batched,6,cluster,random,LC_HI,105.38813857048731,0.5
E3_c2,batched,6,cluster,random,LC_HI,135.4648573162724,0.5
E3_c2,batched,6,cluster,random,LC_HI,128.26656836570658,0.5
E3_c2,batched,6,cluster,random,LC_HI,89.34757527549445,0.5
E3_c2,batched,6,cluster,random,LC_HI,132.562635178094,0.5
E3_c2,batched,6,cluster,random,LC_HI,85.61774861776459,0.5
E3_c2,batched,6,cluster,random,LC_HI,146.07769853984374,0.5
E3_c2,batched,6,cluster,random,LC_HI,148.12535176792753,0.5
E3_c2,batched,6,cluster,random,LC_HI,127.93897803859198,0.5
E3_c2,batched,6,cluster,random,LC_HI,142.2415708101635,0.5
E3_c2,batched,6,cluster,random,LC_HI,132.22527611839388,0.5
E3_c2,batched,6,cluster,random,LC_HI,120.82584937504026,0.5
E3_c2,batched,6,cluster,random,LC_HI,88.14388967646417,0.5
E3_c2,batched,6,cluster,random,LC_HI,110.55863328101304,0.5
E3_c2,batched,6,cluster,random,LC_HI,125.4538326240122,0.5
E3_c2,batched,6,cluster,random,LC_HI,116.98423757039859,0.5
E3_c2,batched,6,cluster,random,LC_HI,80.55928048042898,0.5
E3_c2,batched,6,cluster,random,LC_HI,103.66073657064317,0.5
E3_c2,batched,6,cluster,random,LC_HI,120.09421528702688,0.5
E3_c2,batched,6,cluster,random,LC_HI,59.21251594862354,0.5
E3_c2,batched,6,cluster,random,LC_HI,118.83291909491273,0.5
E3_c2,batched,6,cluster,random,LC_HI,140.51937650853807,0.5
E3_c2,batched,6,cluster,random,LC_HI,127.88851415009928,0.5
E3_c2,batched,6,cluster,random,LC_HI,108.13299315307361,0.5
E3_c2,batched,6,cluster,random,LC_HI,118.32713829561385,0.5
E3_c2,batched,6,cluster,random,LC_HI,155.27242922186696,0.5
E3_c2,batched,6,cluster,random,LC_HI,108.06552955341,0.5
E3_c2,batched,6,cluster,random,LC_HI,117.9627640472717,0.5
E3_c2,batched,6,cluster,random,LC_HI,141.32720885662013,0.5
E3_c2,batched,6,cluster,random,LC_HI,98.63926506207432,0.5
E3_c2,batched,6,cluster,random,LC_HI,105.86911612649698,0.5
E3_c2,batched,6,cluster,random,LC_HI,101.09895081299726,0.5
E3_c2,batched,6,cluster,random,LC_HI,112.56819100780271,0.5
E3_c2,batched,6,cluster,random,LC_HI,99.43600398816413,0.5
E3_c2,batched,6,cluster,random,LC_HI,115.47157895284857,0.5
E3_c2,batched,6,cluster,random,LC_HI,101.1282408733484,0.5
E3_c2,batched,6,cluster,random,LC_HI,129.64671844874698,0.5
E3_c2,batched,6,cluster,random,LC_HI,102.15083496260914,0.5
E3_c2,batched,6,cluster,random,LC_HI,112.24632179712462,0.5
E3_c2,batched,6,cluster,random,LC_HI,114.22322057563241,0.5
E3_c2,batched,6,cluster,random,LC_HI,146.25934078605442,0.5
E3_c2,batched,6,cluster,random,LC_HI,116.18878131122516,0.5
E3_c2,batched,6,cluster,random,LC_HI,104.72522270710698,0.5
E3_c2,batched,6,cluster,random,LC_HI,121.94225489555589,0.5
E3_c2,batched,6,cluster,random,LC_HI,118.16207171562614,0.5
E3_c2,batched,6,cluster,random,LC_HI,141.25312063728472,0.5
E3_c2,batched,6,cluster,random,LC_HI,120.21769866377889,0.5
E3_c2,batched,6,cluster,random,LC_HI,112.10461227678002,0.5
E3_c2,batched,6,cluster,random,LC_HI,158.06409473316032,0.5
E3_c2,batched,6,cluster,random,LC_HI,130.32919743199736,0.5
E3_c2,batched,6,cluster,random,LC_HI,121.7630796216407,0.5
E3_c2,batched,6,cluster,random,LC_HI,104.33968948201684,0.5
E3_c2,batched,6,cluster,random,LC_HI,102.58571997052368,0.5
E3_c2,batched,6,cluster,random,LC_HI,156.05537846048804,0.5
E3_c2,batched,6,cluster,random,LC_HI,142.0016615754359,0.5
E3_c2,batched,6,cluster,random,LC_HI,110.53087518505558,0.5
E3_c2,batched,6,cluster,random,LC_HI,107.5175293561738,0.5
E3_c2,batched,6,cluster,random,LC_HI,123.7757348716972,0.5
E3_c2,batched,6,cluster,random,LC_HI,101.95658566528184,0.5
E3_c2,batched,6,cluster,random,LC_HI,148.2319179404545,0.5
E3_c2,batched,6,cluster,random,LC_HI,97.66961189700564,0.5
E3_c2,batched,6,cluster,random,LC_HI,117.07988887872925,0.5
E3_c2,batched,6,cluster,random,LC_HI,111.86257134321501,0.5
E3_c2,batched,6,cluster,random,LC_HI,79.05470524623053,0.5
E3_c2,batched,6,cluster,random,LC_HI,104.44737674528557,0.5
E3_c2,batched,6,cluster,random,LC_HI,125.78457481888515,0.5
E3_c2,batched,6,cluster,random,LC_HI,120.34356956752228,0.5
E3_c2,batched,6,cluster,random,LC_HI,110.65255803448801,0.5
E3_c2,batched,6,cluster,random,LC_HI,134.0718041146908,0.5
E3_c2,batched,6,cluster,random,LC_HI,108.84273188755479,0.5
E3_c2,batched,6,cluster,random,LC_HI,136.27732654081836,0.5
E3_c2,batched,6,cluster,random,LC_HI,122.1881817248373,0.5
E3_c2,batched,6,cluster,random,LC_HI,99.3995074394641,0.5
E3_c2,batched,6,cluster,random,LC_HI,102.14554905646159,0.5
E3_c2,batched,6,cluster,random,LC_HI,143.22379262329406,0.5
E3_c2,batched,6,cluster,random,LC_HI,124.18083973775603,0.5
E3_c2,batched,6,cluster,random,LC_HI,169.18721470859424,0.5
E3_c2,batched,6,cluster,random,LC_HI,128.6681153786805,0.5
E3_c2,batched,6,cluster,random,LC_HI,118.97132399531635,0.5
E3_c2,batched,6,cluster,random,LC_HI,131.83345476065224,0.5
E3_c2,batched,6,cluster,random,LC_HI,126.9868551949645,0.5
E3_c2,batched,6,cluster,random,LC_HI,112.12492265119799,0.5
