regime,ref_model,arm,m_ref,m4
E1_c2,abstraction,HC_LI,149.0,246.0
E1_c2,abstraction,HC_LI,198.0,301.0
E1_c2,abstraction,HC_LI,178.0,255.0
E1_c2,abstraction,HC_LI,188.0,250.0
E1_c2,abstraction,HC_LI,148.0,170.0
E1_c2,abstraction,HC_LI,149.0,171.0
E1_c2,abstraction,HC_LI,174.0,258.0
E1_c2,abstraction,HC_LI,223.0,274.0
E1_c2,abstraction,HC_LI,208.0,294.0
E1_c2,abstraction,HC_LI,203.0,284.0
E1_c2,abstraction,HC_LI,169.0,250.0
E1_c2,abstraction,HC_LI,209.0,265.0
E1_c2,abstraction,HC_LI,198.0,252.0
E1_c2,abstraction,HC_LI,154.0,255.0
E1_c2,abstraction,HC_LI,169.0,250.0
E1_c2,abstraction,HC_LI,174.0,231.0
E1_c2,abstraction,LC_HI,154.0,227.0
E1_c2,abstraction,LC_HI,189.0,247.0
E1_c2,abstraction,LC_HI,169.0,211.0
E1_c2,abstraction,LC_HI,129.0,217.0
E1_c2,abstraction,LC_HI,160.0,193.0
E1_c2,abstraction,LC_HI,178.0,296.0
E1_c2,abstraction,LC_HI,149.0,246.0
E1_c2,abstraction,LC_HI,179.0,262.0
E1_c2,abstraction,LC_HI,126.0,146.0
E1_c2,abstraction,LC_HI,184.0,273.0
E1_c2,abstraction,LC_HI,145.0,228.0
E1_c2,abstraction,LC_HI,198.0,286.0
E1_c2,abstraction,LC_HI,185.0,234.0
E1_c2,abstraction,LC_HI,214.0,276.0
E1_c2,abstraction,LC_HI,139.0,223.0
E1_c2,abstraction,LC_HI,208.0,294.0
E1_c2,abstraction,LC_HI,203.0,299.0
E1_c2,abstraction,LC_HI,208.0,280.0
E1_c2,abstraction,LC_HI,189.0,283.0
E1_c2,abstraction,LC_HI,185.0,285.0
E1_c2,abstraction,LC_HI,135.0,223.0
E1_c2,abstraction,LC_HI,169.0,204.0
E1_c2,abstraction,LC_HI,213.0,306.0
E1_c2,abstraction,LC_HI,188.0,278.0
E1_c2,abstraction,LC_HI,204.0,247.0
E1_c2,abstraction,LC_HI,194.0,251.0
E1_c2,abstraction,LC_HI,233.0,311.0
E1_c2,abstraction,LC_HI,183.0,279.0
E1_c2,abstraction,LC_HI,170.0,219.0
E1_c2,abstraction,LC_HI,198.0,285.0
E1_c2,abstraction,LC_HI,135.0,184.0
E1_c2,abstraction,LC_HI,179.0,262.0
E1_c2,abstraction,LC_HI,168.0,244.0
E1_c2,abstraction,LC_HI,148.0,183.0
E1_c2,abstraction,LC_HI,199.0,305.0
E1_c2,abstraction,LC_HI,184.0,241.0
E1_c2,abstraction,LC_HI,198.0,295.0
E1_c2,abstraction,LC_HI,189.0,278.0
E1_c2,abstraction,LC_HI,135.0,240.0
E1_c2,abstraction,LC_HI,208.0,302.0
E1_c2,abstraction,LC_HI,179.0,214.0
E1_c2,abstraction,LC_HI,175.0,229.0
E1_c2,abstraction,LC_HI,208.0,298.0
E1_c2,abstraction,LC_HI,158.0,260.0
E1_c2,abstraction,LC_HI,184.0,220.0
E1_c2,abstraction,LC_HI,184.0,281.0
E1_c2,abstraction,LC_HI,184.0,238.0
E1_c2,abstraction,LC_HI,219.0,260.0
E1_c2,abstraction,LC_HI,198.0,285.0
E1_c2,abstraction,LC_HI,184.0,241.0
E1_c2,abstraction,LC_HI,183.0,246.0
E1_c2,abstraction,LC_HI,189.0,243.0
E1_c2,abstraction,LC_HI,184.0,233.0
E1_c2,abstraction,LC_HI,164.0,213.0
E1_c2,abstraction,LC_HI,175.0,234.0
E1_c2,abstraction,LC_HI,233.0,247.0
E1_c2,abstraction,LC_HI,184.0,238.0
E1_c2,abstraction,LC_HI,130.0,213.0
E1_c2,abstraction,LC_HI,204.0,290.0
E1_c2,abstraction,LC_HI,126.0,183.0
E1_c2,abstraction,LC_HI,145.0,183.0
E1_c2,abstraction,LC_HI,149.0,259.0
E1_c2,abstraction,LC_HI,238.0,296.0
E1_c2,abstraction,LC_HI,179.0,252.0
E1_c2,abstraction,LC_HI,160.0,235.0
E1_c2,abstraction,LC_HI,171.0,207.0
E1_c2,abstraction,LC_HI,139.0,227.0
E1_c2,abstraction,LC_HI,194.0,277.0
E1_c2,abstraction,LC_HI,179.0,214.0
E1_c2,abstraction,LC_HI,168.0,245.0
E1_c2,abstraction,LC_HI,151.0,199.0
E1_c2,abstraction,LC_HI,160.0,274.0
E1_c2,abstraction,LC_HI,154.0,211.0
E1_c2,abstraction,LC_HI,190.0,251.0
E1_c2,abstraction,LC_HI,194.0,284.0
E1_c2,abstraction,LC_HI,134.0,230.0
E1_c2,abstraction,LC_HI,234.0,267.0
E1_c2,abstraction,LC_HI,194.0,290.0
E1_c2,abstraction,LC_HI,164.0,225.0
E1_c2,abstraction,LC_HI,145.0,228.0
E1_c2,abstraction,LC_HI,165.0,175.0
E1_c2,abstraction,LC_HI,140.0,223.0
E1_c2,abstraction,LC_HI,208.0,287.0
E1_c2,abstraction,LC_HI,153.0,227.0
E1_c2,abstraction,LC_HI,131.0,189.0
E1_c2,abstraction,LC_HI,180.0,292.0
E1_c2,abstraction,LC_HI,164.0,259.0
E1_c2,abstraction,LC_HI,168.0,230.0
E1_c2,abstraction,LC_HI,189.0,264.0
E1_c2,abstraction,LC_HI,193.0,268.0
E1_c2,abstraction,LC_HI,135.0,218.0
E1_c2,abstraction,LC_HI,199.0,295.0
E1_c2,abstraction,LC_HI,159.0,220.0
E1_c2,abstraction,LC_HI,209.0,222.0
E1_c2,abstraction,LC_HI,159.0,223.0
E1_c2,abstraction,LC_HI,163.0,216.0
E1_c2,abstraction,LC_HI,150.0,234.0
E1_c2,abstraction,LC_HI,208.0,299.0
E1_c2,abstraction,LC_HI,194.0,257.0
E1_c2,abstraction,LC_HI,159.0,265.0
E1_c2,abstraction,LC_HI,158.0,196.0
E1_c2,abstraction,LC_HI,233.0,305.0
E1_c2,abstraction,LC_HI,223.0,309.0
E1_c2,abstraction,LC_HI,160.0,213.0
E1_c2,abstraction,LC_HI,209.0,301.0
E1_c2,abstraction,LC_HI,178.0,286.0
E1_c2,abstraction,LC_HI,189.0,277.0
E1_c2,abstraction,LC_HI,208.0,295.0
E1_c2,abstraction,LC_HI,174.0,281.0
E1_c2,abstraction,LC_HI,159.0,214.0
E1_c2,abstraction,LC_HI,189.0,252.0
E1_c2,abstraction,LC_HI,223.0,334.0
E1_c2,abstraction,LC_HI,209.0,232.0
E1_c2,abstraction,LC_HI,189.0,243.0
E1_c2,abstraction,LC_HI,213.0,307.0
E1_c2,abstraction,LC_HI,203.0,281.0
E1_c2,abstraction,LC_HI,164.0,201.0
E1_c2,abstraction,LC_HI,179.0,255.0
E1_c2,abstraction,LC_HI,203.0,285.0
E1_c2,abstraction,LC_HI,130.0,199.0
E1_c2,abstraction,LC_HI,194.0,236.0
E1_c2,abstraction,LC_HI,131.0,234.0
E1_c2,abstraction,LC_HI,223.0,305.0
E1_c2,abstraction,LC_HI,198.0,295.0
E1_c2,abstraction,LC_HI,238.0,317.0
E1_c2,abstraction,LC_HI,199.0,300.0
E1_c2,abstraction,LC_HI,164.0,201.0
E1_c2,abstraction,LC_HI,134.0,212.0
E1_c2,abstraction,LC_HI,188.0,258.0
E1_c2,abstraction,LC_HI,126.0,146.0
E1_c2,abstraction,LC_HI,165.0,254.0
E1_c2,abstraction,LC_HI,179.0,255.0
E1_c2,abstraction,LC_HI,160.0,193.0
E1_c2,abstraction,LC_HI,189.0,267.0
E1_c2,abstraction,LC_HI,189.0,286.0
E1_c2,abstraction,LC_HI,169.0,295.0
E1_c2,abstraction,LC_HI,218.0,286.0
E1_c2,abstraction,LC_HI,204.0,260.0
E1_c2,abstraction,LC_HI,135.0,218.0
E1_c2,abstraction,LC_HI,213.0,301.0
E1_c2,abstraction,LC_HI,227.0,301.0
E1_c2,abstraction,LC_HI,169.0,223.0
E1_c2,abstraction,LC_HI,139.0,232.0
E1_c2,abstraction,LC_HI,223.0,309.0
E1_c2,abstraction,LC_HI,164.0,213.0
E1_c2,abstraction,LC_HI,168.0,244.0
E1_c2,abstraction,LC_HI,149.0,228.0
E1_c2,abstraction,LC_HI,136.0,199.0
E1_c2,abstraction,LC_HI,184.0,241.0
E1_c2,abstraction,LC_HI,159.0,238.0
E1_c2,abstraction,LC_HI,203.0,255.0
E1_c2,abstraction,LC_HI,204.0,290.0
E1_c2,abstraction,LC_HI,173.0,256.0
E1_c2,abstraction,LC_HI,189.0,243.0
E1_c2,abstraction,LC_HI,183.0,204.0
E1_c2,abstraction,LC_HI,175.0,234.0
E1_c2,abstraction,LC_HI,159.0,226.0
E1_c2,abstraction,LC_HI,189.0,233.0
E1_c2,abstraction,LC_HI,188.0,284.0
E1_c2,abstraction,LC_HI,179.0,214.0
E1_c2,abstraction,LC_HI,184.0,249.0
E1_c2,abstraction,LC_HI,223.0,309.0
E1_c2,abstraction,LC_HI,185.0,285.0
E1_c2,abstraction,LC_HI,169.0,275.0
E1_c2,abstraction,LC_HI,204.0,293.0
E1_c2,abstraction,LC_HI,170.0,219.0
E1_c2,abstraction,LC_HI,193.0,289.0
E1_c2,abstraction,LC_HI,135.0,240.0
E1_c2,abstraction,LC_HI,169.0,273.0
E1_c2,abstraction,LC_HI,209.0,272.0
E1_c2,abstraction,LC_HI,178.0,279.0
E1_c2,abstraction,LC_HI,170.0,209.0
E1_c2,abstraction,LC_HI,178.0,237.0
E1_c2,abstraction,LC_HI,144.0,261.0
E1_c2,abstraction,LC_HI,183.0,252.0
E1_c2,abstraction,LC_HI,145.0,256.0
E1_c2,abstraction,LC_HI,188.0,209.0
E1_c2,abstraction,LC_HI,145.0,233.0
E1_c2,abstraction,LC_HI,233.0,247.0
E1_c2,abstraction,LC_HI,153.0,227.0
E1_c2,abstraction,LC_HI,174.0,225.0
E1_c2,abstraction,LC_HI,183.0,252.0
E1_c2,abstraction,LC_HI,179.0,223.0
E1_c2,abstraction,LC_HI,154.0,226.0
E1_c2,abstraction,LC_HI,189.0,160.0
E1_c2,abstraction,LC_HI,183.0,260.0
E1_c2,abstraction,LC_HI,203.0,304.0
E1_c2,abstraction,LC_HI,193.0,268.0
E1_c2,abstraction,LC_HI,198.0,259.0
E1_c2,abstraction,LC_HI,149.0,214.0
E1_c2,abstraction,LC_HI,198.0,286.0
E1_c2,abstraction,LC_HI,178.0,266.0
E1_c2,abstraction,LC_HI,155.0,199.0
E1_c2,abstraction,LC_HI,208.0,305.0
E1_c2,abstraction,LC_HI,218.0,315.0
E1_c2,abstraction,LC_HI,223.0,309.0
E1_c2,abstraction,LC_HI,121.0,169.0
E1_c2,abstraction,LC_HI,182.0,268.0
E1_c2,abstraction,LC_HI,169.0,278.0
E1_c2,abstraction,LC_HI,198.0,259.0
E1_c2,abstraction,LC_LI,170.0,256.0
E1_c2,abstraction,LC_LI,164.0,214.0
E1_c2,abstraction,LC_LI,214.0,250.0
E1_c2,abstraction,LC_LI,139.0,203.0
E1_c2,abstraction,LC_LI,204.0,290.0
E1_c2,abstraction,LC_LI,168.0,206.0
E1_c2,abstraction,LC_LI,170.0,251.0
E1_c2,abstraction,LC_LI,163.0,261.0
E1_c2,abstraction,LC_LI,190.0,254.0
E1_c2,abstraction,LC_LI,169.0,193.0
E1_c2,abstraction,LC_LI,154.0,238.0
E1_c2,abstraction,LC_LI,209.0,295.0
E1_c2,abstraction,LC_LI,194.0,292.0
E1_c2,abstraction,LC_LI,209.0,295.0
E1_c2,abstraction,LC_LI,174.0,260.0
E1_c2,abstraction,LC_LI,170.0,251.0
E1_c2,abstraction,LC_LI,119.0,187.0
E1_c2,abstraction,LC_LI,199.0,272.0
E1_c2,abstraction,LC_LI,153.0,213.0
E1_c2,abstraction,LC_LI,170.0,244.0
E1_c2,abstraction,LC_LI,209.0,295.0
E1_c2,abstraction,LC_LI,189.0,239.0
E1_c2,abstraction,LC_LI,185.0,212.0
E1_c2,abstraction,LC_LI,223.0,291.0
E1_c2,abstraction,LC_LI,208.0,291.0
E1_c2,abstraction,LC_LI,170.0,234.0
E1_c2,abstraction,LC_LI,234.0,271.0
E1_c2,abstraction,LC_LI,193.0,242.0
E1_c2,abstraction,LC_LI,159.0,221.0
E1_c2,abstraction,LC_LI,165.0,241.0
E1_c2,abstraction,LC_LI,204.0,302.0
E1_c2,abstraction,LC_LI,218.0,291.0
E1_c2,abstraction,LC_LI,203.0,280.0
E1_c2,abstraction,LC_LI,208.0,245.0
E1_c2,abstraction,LC_LI,179.0,261.0
E1_c2,abstraction,LC_LI,228.0,270.0
E1_c2,abstraction,LC_LI,178.0,244.0
E1_c2,abstraction,LC_LI,153.0,269.0
E1_c2,abstraction,LC_LI,159.0,211.0
E1_c2,abstraction,LC_LI,193.0,245.0
E1_c2,abstraction,LC_LI,183.0,260.0
E1_c2,abstraction,LC_LI,183.0,249.0
E1_c2,abstraction,LC_LI,200.0,252.0
E1_c2,abstraction,LC_LI,198.0,229.0
E1_c2,abstraction,LC_LI,160.0,261.0
E1_c2,abstraction,LC_LI,213.0,301.0
E1_c2,abstraction,LC_LI,179.0,238.0
E1_c2,abstraction,LC_LI,160.0,253.0
E1_c2,abstraction,LC_LI,218.0,291.0
E1_c2,abstraction,LC_LI,119.0,187.0
E1_c2,abstraction,LC_LI,228.0,328.0
E1_c2,abstraction,LC_LI,164.0,253.0
E1_c2,abstraction,LC_LI,233.0,311.0
E1_c2,abstraction,LC_LI,170.0,244.0
E1_c2,abstraction,LC_LI,179.0,284.0
E1_c2,abstraction,LC_LI,213.0,304.0
E1_c2,abstraction,LC_LI,160.0,209.0
E1_c2,abstraction,LC_LI,180.0,244.0
E1_c2,abstraction,LC_LI,179.0,285.0
E1_c2,abstraction,LC_LI,194.0,292.0
E1_c2,abstraction,LC_LI,168.0,201.0
E1_c2,abstraction,LC_LI,218.0,323.0
E1_c2,abstraction,LC_LI,154.0,265.0
E1_c2,abstraction,LC_LI,188.0,288.0
E1_c2,abstraction,LC_LI,183.0,279.0
E1_c2,abstraction,LC_LI,169.0,193.0
E1_c2,abstraction,LC_LI,194.0,282.0
E1_c2,abstraction,LC_LI,213.0,304.0
E1_c2,abstraction,LC_LI,143.0,233.0
E1_c2,abstraction,LC_LI,159.0,285.0
E1_c2,abstraction,LC_LI,143.0,226.0
E1_c2,abstraction,LC_LI,193.0,245.0
E1_c2,abstraction,LC_LI,214.0,271.0
E1_c2,abstraction,LC_LI,228.0,270.0
E1_c2,abstraction,LC_LI,179.0,285.0
E1_c2,abstraction,LC_LI,233.0,309.0
E1_c2,abstraction,LC_LI,170.0,244.0
E1_c2,abstraction,LC_LI,160.0,209.0
E1_c2,abstraction,LC_LI,168.0,201.0
E1_c2,abstraction,LC_LI,180.0,244.0
E1_c2,abstraction,LC_LI,155.0,229.0
E1_c2,abstraction,LC_LI,190.0,254.0
E1_c2,abstraction,LC_LI,194.0,302.0
E1_c2,abstraction,LC_LI,155.0,254.0
E1_c2,abstraction,LC_LI,179.0,268.0
E1_c2,abstraction,LC_LI,198.0,285.0
E1_c2,abstraction,LC_LI,198.0,229.0
E1_c2,abstraction,LC_LI,248.0,285.0
E1_c2,abstraction,LC_LI,213.0,265.0
E1_c2,abstraction,LC_LI,188.0,265.0
E1_c2,abstraction,LC_LI,193.0,279.0
E1_c2,abstraction,LC_LI,203.0,292.0
E1_c2,abstraction,LC_LI,213.0,260.0
E1_c2,abstraction,LC_LI,203.0,289.0
E1_c2,abstraction,LC_LI,213.0,313.0
E1_c2,abstraction,LC_LI,194.0,227.0
E1_c2,abstraction,LC_LI,180.0,273.0
E1_c2,abstraction,LC_LI,199.0,292.0
E1_c2,abstraction,LC_LI,170.0,290.0
E1_c2,abstraction,LC_LI,153.0,250.0
E1_c2,abstraction,LC_LI,178.0,233.0
E1_c2,abstraction,LC_LI,209.0,249.0
E1_c2,abstraction,LC_LI,228.0,270.0
E1_c2,abstraction,LC_LI,180.0,273.0
E1_c2,abstraction,LC_LI,143.0,226.0
E1_c2,abstraction,LC_LI,170.0,290.0
E1_c2,abstraction,LC_LI,188.0,288.0
E1_c2,abstraction,LC_LI,189.0,234.0
E1_c2,abstraction,LC_LI,228.0,328.0
E1_c2,abstraction,LC_LI,160.0,261.0
E1_c2,abstraction,LC_LI,193.0,245.0
E1_c2,abstraction,LC_LI,173.0,264.0
E1_c2,abstraction,LC_LI,169.0,267.0
E1_c2,abstraction,LC_LI,228.0,231.0
E1_c2,abstraction,LC_LI,209.0,249.0
E1_c2,abstraction,LC_LI,188.0,291.0
E1_c2,abstraction,LC_LI,193.0,271.0
E1_c2,abstraction,LC_LI,200.0,245.0
E1_c2,abstraction,LC_LI,153.0,269.0
E1_c2,abstraction,LC_LI,209.0,302.0
E1_c2,abstraction,LC_LI,203.0,292.0
E1_c2,abstraction,LC_LI,223.0,294.0
E1_c2,abstraction,LC_LI,219.0,314.0
E1_c2,abstraction,LC_LI,233.0,215.0
E1_c2,abstraction,LC_LI,143.0,233.0
E1_c2,abstraction,LC_LI,204.0,292.0
E1_c2,abstraction,LC_LI,203.0,290.0
E1_c2,abstraction,LC_LI,188.0,291.0
E1_c2,abstraction,LC_LI,154.0,221.0
E1_c2,abstraction,LC_LI,234.0,276.0
E1_c2,abstraction,LC_LI,180.0,244.0
E1_c2,abstraction,LC_LI,180.0,244.0
E1_c2,abstraction,LC_LI,170.0,256.0
E1_c2,abstraction,LC_LI,223.0,304.0
E1_c2,abstraction,LC_LI,143.0,205.0
E1_c2,abstraction,LC_LI,170.0,224.0
E1_c2,abstraction,LC_LI,198.0,248.0
E1_c2,abstraction,LC_LI,228.0,231.0
E1_c2,abstraction,LC_LI,149.0,229.0
E1_c2,abstraction,LC_LI,148.0,253.0
E1_c2,abstraction,LC_LI,223.0,304.0
E1_c2,abstraction,LC_LI,233.0,321.0
E1_c2,abstraction,LC_LI,189.0,231.0
E1_c2,abstraction,LC_LI,160.0,253.0
E1_c2,abstraction,LC_LI,243.0,275.0
E1_c2,abstraction,LC_LI,169.0,237.0
E1_c2,abstraction,LC_LI,183.0,249.0
E1_c2,abstraction,LC_LI,194.0,283.0
E1_c2,abstraction,LC_LI,154.0,209.0
E1_c2,abstraction,LC_LI,165.0,236.0
E1_c2,abstraction,LC_LI,160.0,214.0
E1_c2,abstraction,LC_LI,168.0,201.0
E1_c2,abstraction,LC_LI,179.0,255.0
E1_c2,abstraction,LC_LI,173.0,264.0
E1_c2,abstraction,LC_LI,143.0,233.0
E1_c2,abstraction,LC_LI,213.0,265.0
E1_c2,abstraction,LC_LI,178.0,244.0
E1_c2,abstraction,LC_LI,159.0,211.0
E1_c2,abstraction,LC_LI,144.0,208.0
E1_c2,abstraction,LC_LI,194.0,251.0
E1_c2,abstraction,LC_LI,160.0,261.0
E1_c2,abstraction,LC_LI,223.0,304.0
E1_c2,abstraction,LC_LI,198.0,292.0
E1_c2,abstraction,LC_LI,214.0,273.0
E1_c2,abstraction,LC_LI,199.0,287.0
E1_c2,abstraction,LC_LI,160.0,263.0
E1_c2,abstraction,LC_LI,165.0,202.0
E1_c2,abstraction,LC_LI,134.0,177.0
E1_c2,abstraction,LC_LI,209.0,302.0
E1_c2,abstraction,LC_LI,183.0,249.0
E1_c2,abstraction,LC_LI,140.0,205.0
E1_c2,abstraction,LC_LI,143.0,205.0
E1_c2,abstraction,LC_LI,218.0,301.0
E1_c2,abstraction,LC_LI,194.0,283.0
E1_c2,abstraction,LC_LI,198.0,248.0
E1_c2,abstraction,LC_LI,165.0,202.0
E1_c2,abstraction,LC_LI,223.0,294.0
E1_c2,abstraction,LC_LI,209.0,302.0
E1_c2,abstraction,LC_LI,199.0,295.0
E1_c2,abstraction,LC_LI,170.0,234.0
E1_c2,abstraction,LC_LI,178.0,272.0
E1_c2,abstraction,LC_LI,199.0,287.0
E1_c2,abstraction,LC_LI,233.0,246.0
E1_c2,abstraction,LC_LI,189.0,231.0
E1_c2,abstraction,LC_LI,193.0,279.0
E1_c2,abstraction,LC_LI,194.0,282.0
E1_c2,abstraction,LC_LI,189.0,253.0
E1_c2,abstraction,LC_LI,198.0,292.0
E1_c2,abstraction,LC_LI,213.0,304.0
E1_c2,abstraction,LC_LI,189.0,239.0
E1_c2,abstraction,LC_LI,193.0,296.0
E1_c2,abstraction,LC_LI,218.0,302.0
E1_c2,abstraction,LC_LI,164.0,214.0
E1_c2,abstraction,LC_LI,173.0,264.0
E1_c2,abstraction,LC_LI,199.0,287.0
E1_c2,abstraction,LC_LI,165.0,202.0
E1_c2,abstraction,LC_LI,209.0,290.0
E1_c2,abstraction,LC_LI,214.0,271.0
E1_c2,abstraction,LC_LI,198.0,229.0
E1_c2,abstraction,LC_LI,180.0,288.0
E1_c2,batched,random,251.0,257.0
E1_c2,batched,random,230.0,245.0
E1_c2,batched,random,240.0,252.0
E1_c2,batched,random,138.0,150.0
E1_c2,batched,random,202.0,208.0
E1_c2,batched,random,256.0,259.0
E1_c2,batched,random,245.0,257.0
E1_c2,batched,random,250.0,268.0
E1_c2,batched,random,215.0,227.0
E1_c2,batched,random,246.0,252.0
E1_c2,batched,random,230.0,251.0
E1_c2,batched,random,193.0,199.0
E1_c2,batched,random,235.0,256.0
E1_c2,batched,random,236.0,242.0
E1_c2,batched,random,275.0,284.0
E1_c2,batched,random,249.0,264.0
E1_c2,batched,random,283.0,289.0
E1_c2,batched,random,294.0,303.0
E1_c2,batched,random,264.0,285.0
E1_c2,batched,random,264.0,285.0
E1_c2,batched,random,289.0,304.0
E1_c2,batched,random,196.0,205.0
E1_c2,batched,random,176.0,188.0
E1_c2,batched,random,278.0,299.0
E1_c2,batched,random,293.0,320.0
E1_c2,batched,random,217.0,232.0
E1_c2,batched,random,279.0,294.0
E1_c2,batched,random,216.0,228.0
E1_c2,batched,random,215.0,230.0
E1_c2,batched,random,249.0,267.0
E1_c2,batched,random,216.0,225.0
E1_c2,batched,random,231.0,243.0
E1_c2,batched,random,259.0,265.0
E1_c2,batched,random,278.0,299.0
E1_c2,batched,random,265.0,277.0
E1_c2,batched,random,270.0,282.0
E1_c2,batched,random,269.0,284.0
E1_c2,batched,random,216.0,228.0
E1_c2,batched,random,274.0,283.0
E1_c2,batched,random,158.0,164.0
E1_c2,batched,random,278.0,299.0
E1_c2,batched,random,279.0,306.0
E1_c2,batched,random,216.0,231.0
E1_c2,batched,random,214.0,232.0
E1_c2,batched,random,219.0,243.0
E1_c2,batched,random,264.0,279.0
E1_c2,batched,random,245.0,263.0
E1_c2,batched,random,235.0,253.0
E1_c2,batched,random,216.0,228.0
E1_c2,batched,random,244.0,262.0
E1_c2,batched,random,206.0,209.0
E1_c2,batched,random,278.0,293.0
E1_c2,batched,random,284.0,296.0
E1_c2,batched,random,212.0,221.0
E1_c2,batched,random,284.0,302.0
E1_c2,batched,random,191.0,203.0
E1_c2,batched,random,273.0,285.0
E1_c2,batched,random,222.0,225.0
E1_c2,batched,random,255.0,270.0
E1_c2,batched,random,249.0,270.0
E1_c2,batched,random,260.0,269.0
E1_c2,batched,random,240.0,252.0
E1_c2,batched,random,249.0,267.0
E1_c2,batched,random,237.0,237.0
E1_c2,batched,random,214.0,229.0
E1_c2,batched,random,263.0,275.0
E1_c2,batched,random,231.0,243.0
E1_c2,batched,random,280.0,286.0
E1_c2,batched,random,265.0,280.0
E1_c2,batched,random,225.0,240.0
E1_c2,batched,random,253.0,280.0
E1_c2,batched,random,255.0,276.0
E1_c2,batched,random,226.0,238.0
E1_c2,batched,random,207.0,219.0
E1_c2,batched,random,211.0,229.0
E1_c2,batched,random,230.0,245.0
E1_c2,batched,random,236.0,245.0
E1_c2,batched,random,269.0,290.0
E1_c2,batched,random,270.0,285.0
E1_c2,batched,random,211.0,211.0
E1_c2,batched,random,224.0,248.0
E1_c2,batched,random,269.0,284.0
E1_c2,batched,random,221.0,236.0
E1_c2,batched,random,219.0,240.0
E1_c2,batched,random,241.0,244.0
E1_c2,batched,random,186.0,204.0
E1_c2,batched,random,264.0,279.0
E1_c2,batched,random,290.0,296.0
E1_c2,batched,random,173.0,182.0
E1_c2,batched,random,236.0,242.0
E1_c2,batched,random,210.0,231.0
E1_c2,batched,random,260.0,281.0
E1_c2,batched,random,259.0,280.0
E1_c2,batched,random,255.0,264.0
E1_c2,batched,random,289.0,301.0
E1_c2,batched,random,206.0,215.0
E1_c2,batched,random,206.0,221.0
E1_c2,batched,random,220.0,241.0
E1_c2,batched,random,264.0,285.0
E1_c2,batched,random,265.0,280.0
E1_c2,batched,random,216.0,234.0
E1_c2,batched,random,213.0,216.0
E1_c2,batched,random,274.0,286.0
E1_c2,batched,random,235.0,247.0
E1_c2,batched,random,210.0,231.0
E1_c2,batched,random,187.0,196.0
E1_c2,batched,random,231.0,243.0
E1_c2,batched,random,212.0,224.0
E1_c2,batched,random,207.0,213.0
E1_c2,batched,random,251.0,251.0
E1_c2,batched,random,226.0,238.0
E1_c2,batched,random,244.0,259.0
E1_c2,batched,random,220.0,244.0
E1_c2,batched,random,187.0,196.0
E1_c2,batched,random,293.0,305.0
E1_c2,batched,random,253.0,268.0
E1_c2,batched,random,195.0,213.0
E1_c2,batched,random,197.0,209.0
E1_c2,batched,random,168.0,177.0
E1_c2,batched,random,201.0,213.0
E1_c2,batched,random,284.0,296.0
E1_c2,batched,random,250.0,265.0
E1_c2,batched,random,224.0,248.0
E1_c2,batched,random,244.0,262.0
E1_c2,batched,random,294.0,312.0
E1_c2,batched,random,211.0,223.0
E1_c2,batched,random,245.0,260.0
E1_c2,batched,random,244.0,262.0
E1_c2,batched,random,219.0,240.0
E1_c2,batched,random,216.0,219.0
E1_c2,batched,random,284.0,314.0
E1_c2,batched,random,264.0,279.0
E1_c2,batched,random,254.0,266.0
E1_c2,batched,random,274.0,283.0
E1_c2,batched,random,220.0,238.0
E1_c2,batched,random,177.0,186.0
E1_c2,batched,random,231.0,243.0
E1_c2,batched,random,222.0,228.0
E1_c2,batched,random,253.0,280.0
E1_c2,batched,random,207.0,213.0
E1_c2,batched,random,284.0,296.0
E1_c2,batched,random,175.0,175.0
E1_c2,batched,random,197.0,203.0
E1_c2,batched,random,265.0,280.0
E1_c2,batched,random,244.0,256.0
E1_c2,batched,random,221.0,233.0
E1_c2,batched,random,183.0,195.0
E1_c2,batched,random,236.0,236.0
E1_c2,batched,random,239.0,260.0
E1_c2,batched,random,226.0,244.0
E1_c2,batched,random,178.0,190.0
E1_c2,batched,random,220.0,241.0
E1_c2,batched,random,289.0,295.0
E1_c2,batched,random,205.0,226.0
E1_c2,batched,random,245.0,263.0
E1_c2,batched,random,215.0,236.0
E1_c2,batched,random,220.0,238.0
E1_c2,batched,random,235.0,256.0
E1_c2,batched,random,254.0,278.0
E1_c2,batched,random,245.0,257.0
E1_c2,batched,random,216.0,228.0
E1_c2,batched,random,254.0,260.0
E1_c2,batched,random,206.0,221.0
E1_c2,batched,random,283.0,298.0
E1_c2,batched,random,197.0,203.0
E1_c2,batched,random,274.0,292.0
E1_c2,batched,random,261.0,264.0
E1_c2,batched,random,254.0,263.0
E1_c2,batched,random,231.0,243.0
E1_c2,batched,random,225.0,243.0
E1_c2,batched,random,211.0,226.0
E1_c2,batched,random,222.0,228.0
E1_c2,batched,random,260.0,269.0
E1_c2,batched,random,235.0,247.0
E1_c2,batched,random,197.0,215.0
E1_c2,batched,random,259.0,274.0
E1_c2,batched,random,298.0,307.0
E1_c2,batched,random,250.0,256.0
E1_c2,batched,random,303.0,318.0
E1_c2,batched,random,202.0,217.0
E1_c2,batched,random,221.0,230.0
E1_c2,batched,random,264.0,288.0
E1_c2,batched,random,253.0,271.0
E1_c2,batched,random,230.0,245.0
E1_c2,batched,random,284.0,311.0
E1_c2,batched,random,289.0,310.0
E1_c2,batched,random,225.0,252.0
E1_c2,batched,random,201.0,219.0
